,학교ID,학교명,학교급구분,소재지지번주소,소재지도로명주소,위도,경도
0,B000002310,서울동작초등학교,초등학교,서울특별시 동작구 사당동 산9-1,서울특별시 동작구 동작대로29길 214,37.49410161,126.9765088
2,B000002198,서울갈산초등학교,초등학교,서울특별시 양천구 신정동 330-10,서울특별시 양천구 목동로 31,37.51237156,126.8702299
3,B000002049,서울태랑초등학교,초등학교,서울특별시 노원구 공릉동 116,서울특별시 노원구 화랑로51나길 31,37.62625056,127.0906031
4,B000002065,서울한천초등학교,초등학교,서울특별시 노원구 월계동 3-7,서울특별시 노원구 마들로 45,37.62070936,127.0692435
6,B000002213,서울양동초등학교,초등학교,서울특별시 양천구 신정동 941,서울특별시 양천구 오목로23길 24,37.52584826,126.8512402
7,B000002295,서울신구초등학교,초등학교,서울특별시 강남구 신사동 550-11,서울특별시 강남구 압구정로18길 28,37.52336057,127.0239924
8,B000001877,서울봉화초등학교,초등학교,서울특별시 중랑구 신내동 655,서울특별시 중랑구 신내로15길 110,37.61357623,127.0924085
12,B000001876,서울중화초등학교,초등학교,서울특별시 중랑구 신내동 531,서울특별시 중랑구 신내로7가길 22,37.60292163,127.094065
13,B000002058,서울상월초등학교,초등학교,서울특별시 노원구 상계동 697,서울특별시 노원구 동일로221길 27,37.65865224,127.05698
15,B000001868,서울중목초등학교,초등학교,서울특별시 중랑구 면목동 180-5,서울특별시 중랑구 동일로 665,37.59008735,127.0793361
18,B000002008,서울영림초등학교,초등학교,서울특별시 영등포구 대림동 993-16,서울특별시 영등포구 시흥대로173길 14,37.48734601,126.9025393
19,B000002125,서울평화초등학교,초등학교,서울특별시 송파구 가락동 106,서울특별시 송파구 송파대로26길 22,37.49156712,127.1228237
23,B000025289,서울송례초등학교,초등학교,서울특별시 송파구 장지동 898,서울특별시 송파구 위례순환로 439,37.4778913,127.1384402
27,B000002202,서울양원초등학교,초등학교,서울특별시 양천구 신월동 260-1,서울특별시 양천구 화곡로 16,37.53821733,126.8231052
28,B000001873,서울상봉초등학교,초등학교,서울특별시 중랑구 상봉동 312-1,서울특별시 중랑구 동일로126가길 11,37.59797895,127.0831714
29,B000002069,서울원광초등학교,초등학교,서울특별시 노원구 중계동 359,서울특별시 노원구 덕릉로76길 18,37.65431092,127.0749142
30,B000002068,서울월계초등학교,초등학교,서울특별시 노원구 월계동 561,서울특별시 노원구 월계로45가길 10,37.62762424,127.0501876
35,B000002306,서울강남초등학교,초등학교,서울특별시 동작구 상도1동 501-1,서울특별시 동작구 강남초등길 15,37.50619275,126.9533591
37,B000002261,서울반포초등학교,초등학교,서울특별시 서초구 반포동 937,서울특별시 서초구 신반포로 55-4,37.50248483,126.9917416
38,B000001867,서울면동초등학교,초등학교,서울특별시 중랑구 면목동 551,서울특별시 중랑구 면목로57길 32,37.58535152,127.0865922
41,B000002256,서울원촌초등학교,초등학교,서울특별시 서초구 반포동 21,서울특별시 서초구 사평대로45길 26,37.50618948,127.0125656
44,B000002095,상명대학교사범대학부속초등학교,초등학교,서울특별시 종로구 홍지동 56,서울특별시 종로구 홍지문2길 1,37.60044056,126.9567149
46,B000002129,서울가원초등학교,초등학교,서울특별시 송파구 문정동 150-10,서울특별시 송파구 중대로4길 8,37.48944215,127.1110274
48,B000002289,서울논현초등학교,초등학교,서울특별시 강남구 논현동 168,서울특별시 강남구 강남대로120길 33,37.5084232,127.0262229
49,B000002281,서울구룡초등학교,초등학교,서울특별시 강남구 개포동 655,서울특별시 강남구 개포로 263,37.48119739,127.0517714
50,B000002089,서울독립문초등학교,초등학교,서울특별시 종로구 무악동 46-82,서울특별시 종로구 통일로12길 23,37.57421553,126.9599722
51,B000022762,서울공진초등학교,초등학교,서울특별시 강서구 마곡동 730-676,서울특별시 강서구 마곡서로 33,37.55780477,126.8226104
52,B000002314,서울영화초등학교,초등학교,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 3,37.50890811,126.9329735
53,B000002219,서울신곡초등학교,초등학교,서울특별시 강서구 화곡동 476-42,서울특별시 강서구 등촌로13자길 42-14,37.53909546,126.8560096
55,B000001894,서울불광초등학교,초등학교,서울특별시 은평구 불광동 272-2,서울특별시 은평구 불광로 51,37.61342945,126.9307187
57,B000002135,서울잠실초등학교,초등학교,서울특별시 송파구 신천동 20-2,서울특별시 송파구 올림픽로35길 20,37.52010753,127.1113114
58,B000025000,서울자곡초등학교,초등학교,서울특별시 강남구 자곡동 642,서울특별시 강남구 자곡로 150,37.47219072,127.0996665
59,B000002088,서울명신초등학교,초등학교,서울특별시 종로구 창신동 7-40,서울특별시 종로구 낙산길 250,37.58146865,127.0146229
61,B000002255,서울서원초등학교,초등학교,서울특별시 서초구 반포동 30-8,서울특별시 서초구 고무래로 63,37.5024389,127.0146195
62,B000002346,서울신성초등학교,초등학교,서울특별시 관악구 신림동 118-1,서울특별시 관악구 신림로 114,37.47200331,126.9367542
63,B000001875,서울신내초등학교,초등학교,서울특별시 중랑구 신내동 444,서울특별시 중랑구 용마산로125나길 22,37.60493422,127.1001285
64,B000001866,서울중곡초등학교,초등학교,서울특별시 중랑구 면목동 380,서울특별시 중랑구 면목로23길 20,37.57489173,127.083439
66,B000001850,서울전농초등학교,초등학교,서울특별시 동대문구 전농동 298,서울특별시 동대문구 사가정로 66,37.57473031,127.0543331
67,B000002117,서울한남초등학교,초등학교,서울특별시 용산구 한남동 726-1,서울특별시 용산구 한남대로 112,37.53920365,127.0055998
68,B000002143,서울마천초등학교,초등학교,서울특별시 송파구 마천동 183-4,서울특별시 송파구 마천로61다길 24,37.49550545,127.1526295
75,B000002138,서울가주초등학교,초등학교,서울특별시 송파구 가락동 140-6,서울특별시 송파구 오금로40길 37,37.49656722,127.1292617
78,B000002131,서울잠일초등학교,초등학교,서울특별시 송파구 잠실동 19-1,서울특별시 송파구 올림픽로 95,37.51474166,127.0816362
82,B000002227,서울정곡초등학교,초등학교,서울특별시 강서구 방화동 836,서울특별시 강서구 방화대로50길 22,37.57695491,126.8189328
85,B000002291,서울대곡초등학교,초등학교,서울특별시 강남구 대치동 510,서울특별시 강남구 남부순환로 3022,37.49471064,127.0650265
86,B000001870,서울원묵초등학교,초등학교,서울특별시 중랑구 묵동 11,서울특별시 중랑구 숙선옹주로 109,37.61774881,127.0868142
88,B000002144,서울오륜초등학교,초등학교,서울특별시 송파구 방이동 89-16,서울특별시 송파구 양재대로 1196,37.51242411,127.1345763
89,B000001958,서울개명초등학교,초등학교,서울특별시 구로구 개봉동 314-165,서울특별시 구로구 개봉로1다길 16-9,37.48303904,126.8509791
90,B000002205,서울신강초등학교,초등학교,서울특별시 양천구 신월동 864,서울특별시 양천구 중앙로55길 72,37.52584419,126.8422639
91,B000001982,서울가산초등학교,초등학교,서울특별시 금천구 독산동 143-23,서울특별시 금천구 남부순환로 1304-11,37.47816515,126.8963297
94,B000002150,서울오금초등학교,초등학교,서울특별시 송파구 오금동 7,서울특별시 송파구 위례성대로22길 11,37.50886634,127.1323312
95,B000001986,서울안천초등학교,초등학교,서울특별시 금천구 독산동 1090,서울특별시 금천구 한내로 69-16,37.45874564,126.88839
96,B000001845,서울장평초등학교,초등학교,서울특별시 동대문구 장안동 323,서울특별시 동대문구 답십리로69길 27,37.57399502,127.073891
101,B000001954,서울미래초등학교,초등학교,서울특별시 구로구 구로동 3-13,서울특별시 구로구 새말로 73,37.50510665,126.8880137
102,B000002214,서울월촌초등학교,초등학교,서울특별시 양천구 목동 901-1,서울특별시 양천구 목동중앙로 132,37.54069543,126.876258
103,B000002192,서울은정초등학교,초등학교,서울특별시 양천구 신정동 276-2,서울특별시 양천구 목동남로 85,37.51112797,126.8670434
109,B000002279,서울대진초등학교,초등학교,서울특별시 강남구 개포동 13,서울특별시 강남구 개포로109길 74,37.49701211,127.0780425
111,B000002315,서울신길초등학교,초등학교,서울특별시 동작구 대방동 351-6,서울특별시 동작구 알마타길 16,37.51087166,126.9267292
113,B000002139,서울가동초등학교,초등학교,서울특별시 송파구 가락동 163,서울특별시 송파구 중대로20길 47,37.49741227,127.1300159
114,B000002215,서울영도초등학교,초등학교,서울특별시 양천구 목동 903-1,서울특별시 양천구 목동중앙로 70,37.53596257,126.871927
119,B000002048,서울연촌초등학교,초등학교,서울특별시 노원구 하계동 154-12,서울특별시 노원구 공릉로58길 36,37.63441465,127.0725113
120,B000002025,서울신방학초등학교,초등학교,서울특별시 도봉구 방학동 310,서울특별시 도봉구 시루봉로 173,37.66668425,127.0289181
121,B000002054,서울신상계초등학교,초등학교,서울특별시 노원구 상계동 86-1,서울특별시 노원구 상계로 267,37.66751782,127.0758263
122,B000002217,서울우장초등학교,초등학교,서울특별시 강서구 화곡동 18-5,서울특별시 강서구 화곡로 263,37.54963819,126.8459842
123,B000002253,서울교육대학교부설초등학교,초등학교,서울특별시 서초구 서초동 1650,서울특별시 서초구 서초중앙로 96,37.49074049,127.0154245
124,B000001957,서울개웅초등학교,초등학교,서울특별시 구로구 개봉동 273-16,서울특별시 구로구 개봉로11길 98,37.48857132,126.8499823
125,B000002153,서울잠전초등학교,초등학교,서울특별시 송파구 잠실동 229,서울특별시 송파구 올림픽로12길 51,37.50733791,127.0838499
128,B000002082,서울대학교사범대학부설초등학교,초등학교,서울특별시 종로구 동숭동 199-51,서울특별시 종로구 대학로 64,37.5775997,127.0042955
129,B000002222,서울염경초등학교,초등학교,서울특별시 강서구 염창동 79,서울특별시 강서구 양천로69길 49,37.55500067,126.8712046
130,B000001993,동광초등학교,초등학교,서울특별시 금천구 시흥동 산100-6,서울특별시 금천구 탑골로10길 45,37.45199688,126.9158199
131,B000001927,이화여자대학교사범대학부속초등학교,초등학교,서울특별시 서대문구 대신동 20,서울특별시 서대문구 성산로 512-39,37.56115022,126.9427504
133,B000001961,서울개봉초등학교,초등학교,서울특별시 구로구 개봉동 266,서울특별시 구로구 개봉로16길 30-11,37.48952491,126.857976
134,B000001946,서울염리초등학교,초등학교,서울특별시 마포구 염리동 173-4,서울특별시 마포구 토정로37길 37,37.54271029,126.945999
136,B000002047,서울중계초등학교,초등학교,서울특별시 노원구 중계동 449-2,서울특별시 노원구 한글비석로19길 39,37.65784243,127.0733117
138,B000002016,서울윤중초등학교,초등학교,서울특별시 영등포구 여의도동 38,서울특별시 영등포구 여의나루로2길 14,37.51964164,126.9225908
141,B000002266,서울방현초등학교,초등학교,서울특별시 서초구 방배동 산81-1,서울특별시 서초구 효령로4길 58,37.47650298,126.9900734
142,B000002074,서울중현초등학교,초등학교,서울특별시 노원구 하계동 272-2,서울특별시 노원구 섬밭로 181,37.63251462,127.0659521
143,B000001987,서울금천초등학교,초등학교,서울특별시 금천구 시흥동 218-1,서울특별시 금천구 탑골로5길 60,37.45481034,126.9128749
145,B000002204,서울강서초등학교,초등학교,서울특별시 양천구 신월동 441,서울특별시 양천구 오목로 31,37.52241272,126.8409879
149,B000002073,서울용동초등학교,초등학교,서울특별시 노원구 중계동 510-1,서울특별시 노원구 한글비석로1길 81-11,37.64108381,127.0690818
150,B000002075,서울중평초등학교,초등학교,서울특별시 노원구 하계동 271,서울특별시 노원구 섬밭로 241,37.63753357,127.0639651
152,B000002031,서울자운초등학교,초등학교,서울특별시 도봉구 창동 181-19,서울특별시 도봉구 마들로13길 166,37.65801094,127.0466811
153,B000002101,서울신당초등학교,초등학교,서울특별시 중구 신당동 161-2,서울특별시 중구 난계로 141,37.56362621,127.0236731
154,B000001865,서울면중초등학교,초등학교,서울특별시 중랑구 면목동 491-1,서울특별시 중랑구 용마산로70길 43,37.58244179,127.0965509
160,B000002336,서울원당초등학교,초등학교,서울특별시 관악구 봉천동 1669-1,서울특별시 관악구 봉천로 505,37.48128046,126.9562493
162,B000002422,서울송천초등학교,초등학교,서울특별시 강북구 미아동 438,서울특별시 강북구 삼양로20길 29,37.6149052,127.0237354
163,B000002345,서울난향초등학교,초등학교,서울특별시 관악구 신림동 672,서울특별시 관악구 난향길 9,37.46282189,126.9183368
164,B000002239,서울송화초등학교,초등학교,서울특별시 강서구 마곡동 731-229,서울특별시 강서구 방화대로34길 2,37.56815047,126.8180329
169,B000002019,서울창경초등학교,초등학교,서울특별시 도봉구 쌍문동 72,서울특별시 도봉구 도봉로129길 54,37.65660218,127.0346025
171,B000002078,청원초등학교,초등학교,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,37.66525155,127.0625329
173,B000002141,서울거원초등학교,초등학교,서울특별시 송파구 거여동 296-1,서울특별시 송파구 양산로2길 26,37.48762503,127.144909
176,B000002235,서울송정초등학교,초등학교,서울특별시 강서구 공항동 22-16,서울특별시 강서구 공항대로3길 18,37.56223089,126.8102813
177,B000002328,서울신림초등학교,초등학교,서울특별시 관악구 신림동 418-20,서울특별시 관악구 문성로28길 31,37.47711985,126.9268767
184,B000002006,서울신영초등학교,초등학교,서울특별시 영등포구 대림동 781,서울특별시 영등포구 도신로4길 32,37.50100602,126.8960948
185,B000001864,서울면일초등학교,초등학교,서울특별시 중랑구 망우동 438-2,서울특별시 중랑구 용마산로100길 13,37.5920416,127.0997947
195,B000001854,서울청량초등학교,초등학교,서울특별시 동대문구 회기동 1-1,서울특별시 동대문구 회기로25길 31,37.5923094,127.0559085
202,B000002157,서울아주초등학교,초등학교,서울특별시 송파구 잠실동 115,서울특별시 송파구 올림픽로4길 59,37.50582689,127.075764
204,B000001841,서울신답초등학교,초등학교,서울특별시 동대문구 답십리동 463-13,서울특별시 동대문구 천호대로 177,37.57270461,127.0429617
205,B000002337,서울사당초등학교,초등학교,서울특별시 관악구 남현동 1080-1,서울특별시 관악구 남현4길 51,37.47383628,126.9733501
206,B000001998,서울당서초등학교,초등학교,서울특별시 영등포구 당산동5가 5-3,서울특별시 영등포구 당산로 187,37.53202744,126.8998142
207,B000002262,서울방일초등학교,초등학교,서울특별시 서초구 방배동 167-4,서울특별시 서초구 방배로18길 52,37.4852056,126.998849
208,B000002018,서울신학초등학교,초등학교,서울특별시 도봉구 방학동 460-5,서울특별시 도봉구 방학로 247-21,37.66122045,127.0257213
209,B000002203,서울신원초등학교,초등학교,서울특별시 양천구 신월동 202-1,서울특별시 양천구 남부순환로58길 32,37.52950283,126.829855
215,B000026371,서울숭신초등학교,초등학교,서울특별시 성동구 하왕십리동 1068,서울특별시 성동구 마장로 161,37.56781934,127.0278897
216,B000002371,서울광진초등학교,초등학교,서울특별시 광진구 구의동 60-44,서울특별시 광진구 자양로40길 41,37.54761146,127.0913325
220,B000002189,서울서정초등학교,초등학교,서울특별시 양천구 목동 927-5,서울특별시 양천구 목동로8길 19,37.52345012,126.8672362
225,B000002159,서울신천초등학교,초등학교,서울특별시 송파구 잠실동 27-5,서울특별시 송파구 올림픽로 215,37.5140111,127.0950476
229,B000002257,서울잠원초등학교,초등학교,서울특별시 서초구 반포동 17,서울특별시 서초구 신반포로16길 15-25,37.501859,126.9980966
230,B000002023,서울도봉초등학교,초등학교,서울특별시 도봉구 도봉동 429-1,서울특별시 도봉구 도봉로173길 96,37.67996175,127.0382887
232,B000001968,서울구로남초등학교,초등학교,서울특별시 구로구 구로동 253,서울특별시 구로구 디지털로27길 76,37.48420602,126.8902182
233,B000002119,서울삼광초등학교,초등학교,서울특별시 용산구 후암동 190-2,서울특별시 용산구 두텁바위로1나길 19,37.54775231,126.9765943
236,B000002121,서울신용산초등학교,초등학교,서울특별시 용산구 이촌동 301-75,서울특별시 용산구 이촌로 255,37.52062959,126.9753663
244,B000001880,금성초등학교,초등학교,서울특별시 중랑구 신내동 651,서울특별시 중랑구 신내로21길 55,37.61531513,127.0898585
245,B000002341,서울구암초등학교,초등학교,서울특별시 관악구 봉천동 482-1,서울특별시 관악구 구암길 1,37.48921747,126.9462717
246,B000002193,서울신서초등학교,초등학교,서울특별시 양천구 신정동 312-1,서울특별시 양천구 목동서로10길 35,37.52055887,126.8623309
247,B000002061,서울동일초등학교,초등학교,서울특별시 노원구 상계동 655,서울특별시 노원구 한글비석로 566,37.66481537,127.05417
248,B000002212,서울장수초등학교,초등학교,서울특별시 양천구 신정동 1288-2,서울특별시 양천구 신정로13가길 30,37.5129972,126.8451597
251,B000002142,서울남천초등학교,초등학교,서울특별시 송파구 마천동 53,서울특별시 송파구 성내천로 207,37.50144683,127.1507951
257,B000002335,서울봉천초등학교,초등학교,서울특별시 관악구 봉천동 28-6,서울특별시 관악구 행운1라길 17,37.4832696,126.9581884
260,B000001860,서울면남초등학교,초등학교,서울특별시 중랑구 면목동 583-15,서울특별시 중랑구 면목로30나길 38,37.57725972,127.0876664
270,B000002140,서울영풍초등학교,초등학교,서울특별시 송파구 거여동 12,서울특별시 송파구 오금로57길 15,37.49622,127.1430148
271,B000002151,서울거여초등학교,초등학교,서울특별시 송파구 오금동 108,서울특별시 송파구 마천로25길 18,37.50516942,127.1409011
272,B000002321,서울보라매초등학교,초등학교,서울특별시 동작구 신대방동 488-1,서울특별시 동작구 여의대방로16길 30,37.49585189,126.9161445
274,B000002040,서울신계초등학교,초등학교,서울특별시 노원구 월계동 602,서울특별시 노원구 초안산로 29,37.62979163,127.052769
275,B000002128,서울문정초등학교,초등학교,서울특별시 송파구 문정동 12,서울특별시 송파구 문정로5길 20,37.48907284,127.1290135
276,B000002209,서울목동초등학교,초등학교,서울특별시 양천구 신정동 86-2,서울특별시 양천구 목동동로12길 12,37.52280877,126.8721195
278,B000002353,서울옥수초등학교,초등학교,서울특별시 성동구 금호동4가 440-12,서울특별시 성동구 금호로1길 25,37.54552939,127.0218696
282,B000001984,서울문성초등학교,초등학교,서울특별시 금천구 독산동 982,서울특별시 금천구 시흥대로 460,37.47491196,126.8994492
285,B000002099,서울광희초등학교,초등학교,서울특별시 중구 신당동 254-16,서울특별시 중구 다산로 269,37.56729928,127.0156879
292,B000002043,서울온곡초등학교,초등학교,서울특별시 노원구 상계동 638,서울특별시 노원구 한글비석로52길 59,37.66754054,127.0659829
296,B000002343,서울관악초등학교,초등학교,서울특별시 관악구 봉천동 920,서울특별시 관악구 청룡4길 49,37.48102565,126.9425545
299,B000002027,서울숭미초등학교,초등학교,서울특별시 도봉구 쌍문동 309-3,서울특별시 도봉구 노해로 179,37.65102344,127.0279443
300,B000002020,서울창림초등학교,초등학교,서울특별시 도봉구 창동 411-8,서울특별시 도봉구 덕릉로63길 46,37.64323708,127.0416041
303,B000002072,서울청계초등학교,초등학교,서울특별시 노원구 중계동 513-1,서울특별시 노원구 공릉로 431,37.64503406,127.0661389
304,B000002188,서울경인초등학교,초등학교,서울특별시 양천구 목동 911-4,서울특별시 양천구 안양천로 1009,37.53287102,126.8856957
307,B000001858,은석초등학교,초등학교,서울특별시 동대문구 장안동 328,서울특별시 동대문구 장안벚꽃로 205,37.57855999,127.0757616
310,B000001872,서울신묵초등학교,초등학교,서울특별시 중랑구 묵동 246-12,서울특별시 중랑구 동일로149길 46,37.60652285,127.0758358
313,B000001999,서울도림초등학교,초등학교,서울특별시 영등포구 신길동 285-1,서울특별시 영등포구 가마산로65길 22,37.50750302,126.9072907
317,B000001948,서울성산초등학교,초등학교,서울특별시 마포구 합정동 427-2,서울특별시 마포구 양화로3길 94,37.55342789,126.9109504
319,B000002383,서울용곡초등학교,초등학교,서울특별시 광진구 중곡동 176-1,서울특별시 광진구 용마산로22길 82,37.56710862,127.088453
320,B000001944,서울소의초등학교,초등학교,서울특별시 마포구 아현동 386-1,서울특별시 마포구 마포대로24길 42,37.55278186,126.9606556
321,B000002240,서울개화초등학교,초등학교,서울특별시 강서구 방화동 502,서울특별시 강서구 양천로 11,37.57394373,126.8046464
322,B000001972,서울신도림초등학교,초등학교,서울특별시 구로구 신도림동 300-6,서울특별시 구로구 신도림로19길 44,37.51198439,126.8832546
324,B000002426,서울수송초등학교,초등학교,서울특별시 강북구 번동 456,서울특별시 강북구 한천로124길 14,37.63732397,127.0332067
327,B000002361,서울옥정초등학교,초등학교,서울특별시 성동구 옥수동 233-16,서울특별시 성동구 한림말길 43,37.54230974,127.0157855
328,B000001842,서울용두초등학교,초등학교,서울특별시 동대문구 용두동 237-1,서울특별시 동대문구 천호대로13길 43,37.57641309,127.0283872
330,B000002319,서울남사초등학교,초등학교,서울특별시 동작구 사당동 1011-1,서울특별시 동작구 동작대로13길 22,37.48194349,126.9782341
331,B000002011,서울대영초등학교,초등학교,서울특별시 영등포구 신길동 341-1,서울특별시 영등포구 신길로23길 43,37.50267937,126.9063367
333,B000024031,서울가재울초등학교,초등학교,서울특별시 서대문구 남가좌동 385-1,서울특별시 서대문구 모래내로15길 61,37.57376442,126.9183891
336,B000001964,서울세곡초등학교,초등학교,서울특별시 구로구 고척동 253-129,서울특별시 구로구 고척로33길 34,37.5050561,126.8491198
337,B000002145,서울세륜초등학교,초등학교,서울특별시 송파구 방이동 89-23,서울특별시 송파구 양재대로 1264,37.51855781,127.1341633
339,B000001915,서울홍제초등학교,초등학교,서울특별시 서대문구 홍은동 48-112,서울특별시 서대문구 홍은중앙로 13,37.59350546,126.9454205
340,B000001985,서울독산초등학교,초등학교,서울특별시 금천구 독산동 1034,서울특별시 금천구 시흥대로104길 31,37.46565691,126.8997128
343,B000002127,서울문덕초등학교,초등학교,서울특별시 송파구 문정동 90-3,서울특별시 송파구 송이로34길 60,37.48518009,127.127729
346,B000002275,서울봉은초등학교,초등학교,서울특별시 강남구 삼성동 79-2,서울특별시 강남구 학동로 610,37.52008269,127.0609329
348,B000002158,서울버들초등학교,초등학교,서울특별시 송파구 잠실동 35-6,서울특별시 송파구 석촌호수로 81,37.51028143,127.0889992
350,B000001889,서울은평초등학교,초등학교,서울특별시 은평구 녹번동 40-3,서울특별시 은평구 은평로 239,37.60230404,126.9340336
353,B000002035,서울창일초등학교,초등학교,서울특별시 도봉구 창동 371,서울특별시 도봉구 노해로66길 84,37.64765764,127.0476085
354,B000001913,서울금화초등학교,초등학교,서울특별시 서대문구 천연동 13-1,서울특별시 서대문구 통일로 165,37.56882755,126.9629414
357,B000002226,서울삼정초등학교,초등학교,서울특별시 강서구 방화동 798,서울특별시 강서구 금낭화로 222,37.58050843,126.8104937
358,B000002354,서울금옥초등학교,초등학교,서울특별시 성동구 금호동4가 999-4,서울특별시 성동구 독서당로 251,37.54632146,127.0176012
361,B000002293,서울삼릉초등학교,초등학교,서울특별시 강남구 삼성동 42,서울특별시 강남구 봉은사로63길 22,37.51325992,127.0469495
363,B000001847,서울배봉초등학교,초등학교,서울특별시 동대문구 전농동 3-111,서울특별시 동대문구 사가정로 193,37.58008416,127.0668719
364,B000002005,서울도신초등학교,초등학교,서울특별시 영등포구 대림동 741-3,서울특별시 영등포구 도림로53길 32-9,37.49926789,126.9007141
367,B000001856,경희초등학교,초등학교,서울특별시 동대문구 회기동 산4-50,서울특별시 동대문구 경희대로 26,37.59394914,127.054891
368,B000002368,서울광남초등학교,초등학교,서울특별시 광진구 광장동 554,서울특별시 광진구 아차산로70길 35,37.54078809,127.1006653
369,B000002344,서울난우초등학교,초등학교,서울특별시 관악구 신림동 589-1,서울특별시 관악구 난우길 40,37.47711829,126.9176525
370,B000001857,서울삼육초등학교,초등학교,서울특별시 동대문구 회기동 102-48,서울특별시 동대문구 회기로10길 63,37.5887715,127.0471713
371,B000002332,서울미성초등학교,초등학교,서울특별시 관악구 신림동 768-23,서울특별시 관악구 문성로 79,37.47833997,126.9123923
373,B000002342,서울은천초등학교,초등학교,서울특별시 관악구 봉천동 622-1,서울특별시 관악구 은천로 69,37.4865852,126.9426791
374,B000002412,서울숭인초등학교,초등학교,서울특별시 성북구 하월곡동 222-4,서울특별시 성북구 오패산로16길 37,37.6091602,127.0382341
376,B000002200,서울양화초등학교,초등학교,서울특별시 양천구 목동 542,서울특별시 양천구 목동중앙북로16길 57,37.5436693,126.873986
378,B000002098,서울봉래초등학교,초등학교,서울특별시 중구 만리동2가 2,서울특별시 중구 손기정로 73,37.55641234,126.9652506
381,B000002285,서울대도초등학교,초등학교,서울특별시 강남구 도곡동 106-1,서울특별시 강남구 선릉로 209,37.49260076,127.0533774
386,B000001965,서울동구로초등학교,초등학교,서울특별시 구로구 구로동 93,서울특별시 구로구 구로중앙로14길 43,37.49407053,126.8927802
390,B000001849,서울전곡초등학교,초등학교,서울특별시 동대문구 전농동 188,서울특별시 동대문구 전농로 172,37.58070429,127.0560124
392,B000002194,서울양명초등학교,초등학교,서울특별시 양천구 신정동 310-6,서울특별시 양천구 중앙로 204,37.51637495,126.8566349
393,B000002327,서울신우초등학교,초등학교,서울특별시 관악구 신림동 315,서울특별시 관악구 호암로 498,37.46326397,126.9325353
396,B000002330,서울난곡초등학교,초등학교,서울특별시 관악구 신림동 711-136,서울특별시 관악구 난곡로35길 102,37.4691282,126.9163416
399,B000002270,서울원명초등학교,초등학교,서울특별시 서초구 서초동 1685-1,서울특별시 서초구 고무래로 90-6,37.50079587,127.0167076
402,B000002108,서울용산초등학교,초등학교,서울특별시 용산구 한강로2가 1,서울특별시 용산구 한강대로57길 33,37.53561344,126.9725506
404,B000002303,서울청담초등학교,초등학교,서울특별시 강남구 청담동 142,서울특별시 강남구 압구정로71길 9,37.52828187,127.045153
407,B000002046,서울수암초등학교,초등학교,서울특별시 노원구 중계동 67,서울특별시 노원구 중계로12길 9,37.64769283,127.0814646
408,B000002015,서울당산초등학교,초등학교,서울특별시 영등포구 양평동4가 323,서울특별시 영등포구 선유로55길 32,37.54011912,126.8962411
410,B000002067,서울선곡초등학교,초등학교,서울특별시 노원구 월계동 446,서울특별시 노원구 광운로2길 1,37.61869442,127.0578029
414,B000001973,서울오류초등학교,초등학교,서울특별시 구로구 오류동 20-1,서울특별시 구로구 경인로19길 39,37.49752741,126.84203
417,B000002391,서울삼선초등학교,초등학교,서울특별시 성북구 삼선동3가 30-4,서울특별시 성북구 보문로29길 106,37.58714152,127.0126718
419,B000001963,서울덕의초등학교,초등학교,서울특별시 구로구 고척동 217,서울특별시 구로구 고척로 213,37.50605683,126.857346
421,B000002273,서울신동초등학교,초등학교,서울특별시 서초구 잠원동 54-5,서울특별시 서초구 나루터로 15,37.51713004,127.0113904
423,B000001990,서울금산초등학교,초등학교,서울특별시 금천구 시흥동 653-27,서울특별시 금천구 시흥대로24길 57,37.44144269,126.9080871
426,B000001988,서울탑동초등학교,초등학교,서울특별시 금천구 시흥동 230,서울특별시 금천구 탑골로 47-3,37.45251655,126.9153675
427,B000002115,서울보광초등학교,초등학교,서울특별시 용산구 이태원동 15-13,서울특별시 용산구 우사단로 20,37.53254047,126.9963946
429,B000001852,서울종암초등학교,초등학교,서울특별시 동대문구 제기동 1157,서울특별시 동대문구 무학로44길 25,37.58230741,127.0318564
430,B000001862,서울면북초등학교,초등학교,서울특별시 중랑구 망우동 119,서울특별시 중랑구 용마공원로5길 32,37.59441816,127.1035478
432,B000002123,서울방이초등학교,초등학교,서울특별시 송파구 방이동 167,서울특별시 송파구 위례성대로10길 4,37.51343915,127.1204994
434,B000002410,서울일신초등학교,초등학교,서울특별시 성북구 종암동 1-79,서울특별시 성북구 월곡로 74,37.59881357,127.0401072
435,B000001897,서울수색초등학교,초등학교,서울특별시 은평구 수색동 129,서울특별시 은평구 수색로16길 21,37.58517215,126.8960121
436,B000001871,서울묵현초등학교,초등학교,서울특별시 중랑구 묵동 242-55,서울특별시 중랑구 동일로157길 75,37.6090804,127.0736243
438,B000001979,서울금동초등학교,초등학교,서울특별시 금천구 시흥동 1013-1,서울특별시 금천구 금하로30길 53,37.44773848,126.9163989
439,B000025001,서울율현초등학교,초등학교,서울특별시 강남구 자곡동 56-89,서울특별시 강남구 밤고개로21길 15,37.47451551,127.1082848
442,B000002427,서울수유초등학교,초등학교,서울특별시 강북구 수유동 55-5,서울특별시 강북구 삼양로74길 39,37.63124966,127.0202924
