,주소,위도,경도,어린이집 평균거리
1156,서울특별시 마포구 성암로 41,37.5688306,126.9117669,77.17157553323176
1157,서울특별시 마포구 서강로9길 45,37.5533735,126.9309792,37.05209757496771
1158,서울특별시 마포구 서강로9길 19,37.5528146,126.932068,40.916028065226115
1159,서울특별시 마포구 서강로 95,37.5509952,126.9306956,46.98059993500225
1160,서울특별시 마포구 서강로 83,37.5507951,126.9318441,48.06497331617061
1161,서울특별시 마포구 서강대길 40,37.5492559,126.9410747,60.31590993338436
1162,서울특별시 마포구 새창로8길 72,37.5377686,126.9508751,138.6273941186185
1163,서울특별시 마포구 새창로8길 72,37.5367386,126.9509486,138.6273941186185
1164,서울특별시 마포구 새창로6다길 22,37.5402834,126.9539119,87.04764988200549
1165,서울특별시 마포구 새창로 52,37.5393237,126.9528767,83.1931058063147
1166,서울특별시 마포구 상암산로1길 92,37.5819338,126.8812087,35.16314412198037
1167,서울특별시 마포구 상암산로1길 57,37.5798306,126.8842686,47.57069979378932
1168,서울특별시 마포구 상암산로1길 52,37.5806443,126.8852677,50.56357891800858
1169,서울특별시 마포구 상암산로1길 24,37.5163114,127.0484681,35.211450830844015
1170,서울특별시 마포구 삼개로 38,37.5369085,126.9473837,56.12633865474547
1171,서울특별시 마포구 백범로37길 6,37.5422845,126.9560689,86.48534052066215
1172,서울특별시 마포구 백범로37길 12,37.5434094,126.9558671,86.67856052186384
1173,서울특별시 마포구 백범로31길 8,37.5451058,126.9492355,85.27667800875892
1174,서울특별시 마포구 백범로31길 7,37.5451652,126.94684,76.084042877052
1175,서울특별시 마포구 백범로 82,37.5479468,126.9406061,61.59047044731986
1176,서울특별시 마포구 백범로 230,37.5411796,126.9559987,88.5822403673042
1177,서울특별시 마포구 백범로 205,37.543383,126.9541219,90.30861615815161
1178,서울특별시 마포구 백범로 199,37.5435044,126.9528726,90.7226390075564
1179,서울특별시 마포구 백범로 152,37.54487054,126.9479695,78.7325388208063
1180,서울특별시 마포구 방울내로 31,37.5586582,126.898736,45.848446792322136
1181,서울특별시 마포구 모래내로9길 6,37.5676304,126.9145216,58.71474735955064
1182,서울특별시 마포구 망원로2길 103,37.5534385,126.90486,60.70802667383984
1183,서울특별시 마포구 망원로1길 27,37.557296,126.8994031,50.01811686499809
1184,서울특별시 마포구 만리재로 74,37.5464428,126.9579942,188.92317898323037
1185,서울특별시 마포구 만리재로 74,37.5464693,126.9587059,188.92317898323037
1186,서울특별시 마포구 만리재로 60,37.5454825,126.9569018,97.43742661537249
1187,서울특별시 마포구 만리재로 36,37.544744,126.9560556,94.40248072122682
1188,서울특별시 마포구 마포대로7길 22,37.5480555,126.9524601,89.60657999982854
1189,서울특별시 마포구 마포대로4라길 30,37.5371661,126.9456451,53.06589504053672
1190,서울특별시 마포구 마포대로4길 90,37.53605082,126.9463982,45.703630860177114
1191,서울특별시 마포구 마포대로26길 22,37.55466882,126.958866,83.59282535187515
1192,서울특별시 마포구 마포대로24길 16,37.5538259,126.9577854,86.67443991564464
1193,서울특별시 마포구 마포대로20길 26,37.5509157,126.9595592,163.49199471988476
1194,서울특별시 마포구 마포대로20길 26,37.5509157,126.9595592,163.49199471988476
1195,서울특별시 마포구 마포대로11길 84,37.549767,126.9496256,82.49972954387346
1196,서울특별시 마포구 마포대로11길 73,37.5482962,126.9501318,86.16952022943218
1197,서울특별시 마포구 마포대로11길 50,37.5499127,126.9514027,88.53509517492813
1198,서울특별시 마포구 마포대로10길 22,37.5471128,126.9554496,96.78945986599707
1199,서울특별시 마포구 마포대로 33,37.5399269,126.945289,60.639326844451105
1200,서울특별시 마포구 마포대로 262,37.5563617,126.9591333,74.40082265288883
1201,서울특별시 마포구 마포대로 246,37.55535394,126.9585597,83.7926485660526
1202,서울특별시 마포구 마포대로 195,37.552355,126.9542913,95.81629329609417
1203,서울특별시 마포구 마포대로 167,37.5507992,126.9521365,92.36683239838104
1204,서울특별시 마포구 마포대로 115-8,37.5480749,126.950904,176.60737736431653
1205,서울특별시 마포구 마포대로 115-8,37.5468006,126.9514816,176.60737736431653
1206,서울특별시 마포구 독막로42길 2,37.5433293,126.9451908,72.95855653799656
1207,서울특별시 마포구 독막로28길 7,37.546851,126.9376295,60.83306256620387
1208,서울특별시 마포구 독막로28길 10,37.5466152,126.936584,60.575021119321406
1209,서울특별시 마포구 독막로20나길 22,37.5461503,126.9252469,35.04706567166818
1210,서울특별시 마포구 독막로20나길 21,37.5469174,126.9271752,43.15303251184121
1211,서울특별시 마포구 독막로18길 5,37.5470285,126.9242897,34.351198669522304
1212,서울특별시 마포구 독막로 266,37.5447358,126.9425711,131.89962961400943
1213,서울특별시 마포구 독막로 266,37.5447358,126.9425711,131.89962961400943
1214,서울특별시 마포구 독막로 209,37.5477681,126.9368027,60.18714145582741
1215,서울특별시 마포구 독막로 145,37.5484412,126.9295552,50.39865496409005
1216,서울특별시 마포구 도화길 28,37.5401501,126.9502808,83.80934593927715
1217,서울특별시 마포구 도화4길 41,37.5403318,126.9523524,85.29194078132811
1218,서울특별시 마포구 대흥로24길 24,37.553719,126.947802,74.07626679801092
1219,서울특별시 마포구 대흥로 175,37.55557,126.94451,49.75354498933478
1220,서울특별시 마포구 광성로 17,37.551036,126.934264,49.32777119124234
1221,서울특별시 동작구 흑석한강로 27,37.503001,126.9653721,36.06268305373231
1222,서울특별시 동작구 흑석한강로 12,37.5062196,126.9652808,34.13193124439867
1223,서울특별시 동작구 현충로 52,37.5096558,126.9623507,28.48256292535881
1224,서울특별시 동작구 현충로 151,37.5066333,126.9707,18.1056606213955
1225,서울특별시 동작구 현충로 119,37.5079377,126.9667533,27.095746946836222
1226,서울특별시 동작구 장승배기로4길 9,37.5023958,126.9420377,95.91379862730642
1227,서울특별시 동작구 장승배기로16길 134,37.5100516,126.9436275,61.00140226103813
1228,서울특별시 동작구 장승배기로10길 100,37.50285108,126.9434908,98.71469497654655
1229,서울특별시 동작구 장승배기로 26,37.5007619,126.9427071,90.5871777195414
1230,서울특별시 동작구 여의대방로62길 23,37.5142635,126.9301341,43.00742273292453
1231,서울특별시 동작구 여의대방로54길 6,37.5116136,126.9256082,49.58158971207671
1232,서울특별시 동작구 여의대방로44길 9,37.5094454,126.9256289,52.11675024957858
1233,서울특별시 동작구 여의대방로44길 47,37.5095402,126.929455,48.679784171711184
1234,서울특별시 동작구 여의대방로44길 10,37.507338,126.9246341,57.28056797379406
1235,서울특별시 동작구 여의대방로24다길 40,37.4985351,126.9231264,74.39298392635352
1236,서울특별시 동작구 여의대방로22아길 22,37.4965836,126.9240174,73.06228486659353
1237,서울특별시 동작구 여의대방로10길 59,37.4944124,126.9155388,78.55431558565733
1238,서울특별시 동작구 여의대방로10길 38,37.4943002,126.9135893,82.07906348336404
1239,서울특별시 동작구 여의대방로10길 14,37.4960303,126.9136562,84.9965264022985
1240,서울특별시 동작구 여의대방로10길 13,37.4956195,126.9149472,81.38074795806746
1241,서울특별시 동작구 여의대방로10길 100,37.49197391,126.9148662,74.44788629340435
1242,서울특별시 동작구 여의대방로 8,37.4920816,126.9115326,77.65363820041416
1243,서울특별시 동작구 여의대방로 28,37.4936403,126.912997,82.75818374643607
1244,서울특별시 동작구 여의대방로 22,37.4922794,126.9116108,78.57962573646266
1245,서울특별시 동작구 양녕로23길 9,37.4952643,126.9422939,72.66529174418851
1246,서울특별시 동작구 양녕로 220,37.500753,126.947169,78.09131298361271
1247,서울특별시 동작구 양녕로 170,37.496497,126.943431,75.09619362224893
1248,서울특별시 동작구 알마타길 58,37.5108264,126.9312764,45.32970936604988
1249,서울특별시 동작구 신대방길 85,37.489496,126.9085431,70.60480764107169
1250,서울특별시 동작구 신대방1나길 45,37.485921,126.907035,54.85700303087531
1251,서울특별시 동작구 신대방1가길 38,37.4874945,126.9069458,63.805124283765906
1252,서울특별시 동작구 서달로1길 17,37.5004204,126.9585765,47.54752735261593
1253,서울특별시 동작구 서달로 91,37.5024601,126.9585023,48.0984662433349
1254,서울특별시 동작구 서달로 83,37.5006676,126.9596386,42.930148711757916
1255,서울특별시 동작구 서달로 150,37.5066777,126.9621949,40.03002440734062
1256,서울특별시 동작구 서달로 123,37.5041889,126.9603577,45.67995731007081
1257,서울특별시 동작구 상도로60길 20,37.5007481,126.9512393,69.58035526122174
1258,서울특별시 동작구 상도로55길 47,37.5018787,126.9511199,74.22791837363415
1259,서울특별시 동작구 상도로53길 8,37.4992699,126.9547179,53.10915384092111
1260,서울특별시 동작구 상도로53길 70,37.5021303,126.9543846,62.39218896520702
1261,서울특별시 동작구 상도로34길 42,37.5029264,126.9444312,95.27163316337443
1262,서울특별시 동작구 상도로31길 19,37.5059773,126.9437593,87.89358438800109
1263,서울특별시 동작구 상도로30길 39,37.50479404,126.9422942,184.6206216768458
1264,서울특별시 동작구 상도로30길 39,37.5048087,126.9438666,184.6206216768458
1265,서울특별시 동작구 상도로15길 131,37.50496812,126.9379669,80.94195337555782
1266,서울특별시 동작구 상도로 407,37.5012043,126.9509806,72.75475458006117
1267,서울특별시 동작구 상도로 346-2,37.4947757,126.9482556,78.50850507599455
1268,서울특별시 동작구 상도로 346-1,37.4958315,126.9511563,75.10526978396516
1269,서울특별시 동작구 상도로 320,37.5014488,126.9517257,70.11478532267266
1270,서울특별시 동작구 상도로 107,37.5015468,126.9316464,78.04291891309808
1271,서울특별시 동작구 사당로9가길 82,37.4882464,126.9678137,78.88847195654861
1272,서울특별시 동작구 사당로2길 2-32,37.5009336,126.9516004,69.66878234307529
1273,서울특별시 동작구 사당로2가길 188,37.4860661,126.9653347,89.09398298191697
1274,서울특별시 동작구 사당로2가길 173,37.48705,126.965263,89.91715648961119
1275,서울특별시 동작구 사당로27길 190,37.4907263,126.9724822,60.22913337264696
1276,서울특별시 동작구 사당로27길 181,37.4901983,126.9714969,66.74320313418296
1277,서울특별시 동작구 사당로27길 130,37.489462,126.9739891,71.74155766045992
1278,서울특별시 동작구 사당로23바길 9,37.4888821,126.9711461,76.5152847242529
1279,서울특별시 동작구 사당로23길 112,37.48754348,126.9742217,80.1802066328718
1280,서울특별시 동작구 사당로17길 52,37.4877838,126.972064,83.455284173479
1281,서울특별시 동작구 사당로17길 111,37.4883008,126.9702379,76.45567212768422
1282,서울특별시 동작구 사당로16다길 57,37.4829384,126.96955,82.2343633092009
1283,서울특별시 동작구 사당로16길 96,37.4790915,126.9702595,65.96591735419885
1284,서울특별시 동작구 사당로13길 31,37.4854989,126.9711806,85.47470155850272
1285,서울특별시 동작구 사당로 90,37.492635,126.962381,63.957423524780886
1286,서울특별시 동작구 보라매로5길 5,37.492347,126.9251592,67.01325494619982
1287,서울특별시 동작구 보라매로5길 43,37.4914294,126.9233792,64.92091158258862
1288,서울특별시 동작구 보라매로5가길 16,37.4913255,126.9241097,64.78517022986506
1289,서울특별시 동작구 보라매로 70,37.4954331,126.9285594,83.6681096627648
1290,서울특별시 동작구 매봉로 99,37.5091245,126.9493928,66.26645322147401
1291,서울특별시 동작구 매봉로 134,37.5096842,126.9518199,55.154557897387264
1292,서울특별시 동작구 매봉로 123,37.5099892,126.9495123,60.066700347483426
1293,서울특별시 동작구 만양로8길 50,37.5096343,126.9478165,64.99116483181047
1294,서울특별시 동작구 만양로 84,37.5109978,126.9451391,54.14178072319894
1295,서울특별시 동작구 만양로 6,37.50499309,126.9467911,88.47087390969969
1296,서울특별시 동작구 만양로 26,37.5071675,126.9497843,145.94742397233028
1297,서울특별시 동작구 만양로 26,37.5071696,126.9497857,145.94742397233028
1298,서울특별시 동작구 만양로 19,37.5065005,126.9429565,166.76466963428342
1299,서울특별시 동작구 만양로 19,37.5075289,126.9439718,166.76466963428342
1300,서울특별시 동작구 등용로14길 34,37.51196,126.93323,38.79443324637958
1301,서울특별시 동작구 등용로 37,37.5053283,126.9330742,131.43356966870894
1302,서울특별시 동작구 등용로 37,37.5046037,126.933382,131.43356966870894
1303,서울특별시 동작구 등용로 127,37.5126917,126.9313091,42.403923670286915
1304,서울특별시 동작구 동작대로39길 22,37.4942151,126.9801633,48.63334178534669
1305,서울특별시 동작구 동작대로39가길 55,37.4940729,126.9784252,47.687943771436046
1306,서울특별시 동작구 동작대로29길 195,37.493362,126.9752458,48.13971341561063
1307,서울특별시 동작구 동작대로29길 119,37.4886826,126.9764363,76.76358596434902
1308,서울특별시 동작구 동작대로29길 118,37.4910995,126.9769147,67.06412093230104
1309,서울특별시 동작구 동작대로29길 110,37.4886826,126.9764363,76.76358596434902
1310,서울특별시 동작구 노량진로32길 156,37.5098847,126.9545986,43.265358548237224
1311,서울특별시 동작구 노량진로24길 2,37.5121972,126.9529795,35.65303277936261
1312,서울특별시 동작구 노량진로23가길 23,37.5136882,126.9514157,31.48515969992579
1313,서울특별시 동작구 노량진로22길 60,37.5107805,126.9496541,52.538910286667026
1314,서울특별시 동작구 남부순환로255길 21,37.4772227,126.9691308,62.53619647221761
1315,서울특별시 동대문구 휘경로 60,37.59416023,127.0649569,58.44937650910542
1316,서울특별시 동대문구 회기로8길 20,37.5888362,127.0391833,43.85947124552768
1317,서울특별시 동대문구 회기로5길 100,37.5965132,127.0414399,39.609712486083055
1318,서울특별시 동대문구 회기로26길 15,37.590378,127.0529551,43.11142911194967
1319,서울특별시 동대문구 황물로15길 25,37.5663332,127.0578742,57.857807849699334
1320,서울특별시 동대문구 홍릉로10길 48,37.5861654,127.04603,42.98814897060022
1321,서울특별시 동대문구 한천로63길 10,37.6047456,127.0648775,59.41948589116068
1322,서울특별시 동대문구 한천로58길 75-45,37.6017621,127.0679412,57.59290106900351
1323,서울특별시 동대문구 한천로58길 47,37.5997847,127.0685035,57.845394566186044
1324,서울특별시 동대문구 한천로58길 139,37.6025608,127.0698249,54.20674680110162
1325,서울특별시 동대문구 한천로58길 135,37.6022736,127.0708389,55.910488843674536
1326,서울특별시 동대문구 한천로58길 107,37.6013336,127.070234,56.77388548443106
1327,서울특별시 동대문구 한천로55길 9,37.5959326,127.067574,61.87049575776184
1328,서울특별시 동대문구 한천로37길 33,37.575779,127.065374,84.04494138798707
1329,서울특별시 동대문구 한천로11길 10-1,37.5693658,127.0617276,79.93561944870132
1330,서울특별시 동대문구 한천로11길 10,37.5682471,127.061107,72.47976322427142
1331,서울특별시 동대문구 한천로 42,37.5664908,127.0625289,61.9956641495585
1332,서울특별시 동대문구 한천로 300,37.5874125,127.0686947,56.48500060298997
1333,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,121.85932468794805
1334,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,121.85932468794805
1335,서울특별시 동대문구 한천로 224,37.5812961,127.0688912,62.10486407912052
1336,서울특별시 동대문구 한빛로 73,37.57941943,127.03047,38.44381209118113
1337,서울특별시 동대문구 천호대로55길 11,37.57154174,127.0461942,82.34919669711337
1338,서울특별시 동대문구 천호대로47길 62,37.5748075,127.0445899,74.32639147942642
1339,서울특별시 동대문구 천장산로11길 22,37.6004297,127.0568469,40.544405951374976
1340,서울특별시 동대문구 제기로26길 26,37.5854139,127.0450821,42.289643191077054
1341,서울특별시 동대문구 제기로 131,37.5881072,127.0494012,43.269959154470946
1342,서울특별시 동대문구 제기로 129,37.587325,127.047631,45.11341658171984
1343,서울특별시 동대문구 정릉천동로 90,37.5799573,127.0357839,45.216446120754796
1344,서울특별시 동대문구 정릉천동로 80,37.5792417,127.0355,43.31617836943198
1345,서울특별시 동대문구 정릉천동로 58,37.5771878,127.0360455,44.74700059402167
1346,서울특별시 동대문구 정릉천동로 36,37.5755,127.035661,45.71323990150339
1347,서울특별시 동대문구 정릉천동로 16,37.5734458,127.0362528,53.21481222674863
1348,서울특별시 동대문구 전농로16길 51,37.5800088,127.0604943,63.591571873297916
1349,서울특별시 동대문구 전농로10길 20,37.574435,127.0595902,94.3497755602317
1350,서울특별시 동대문구 전농로10길 111,37.5773883,127.0628042,79.22543778141005
1351,서울특별시 동대문구 전농로 192,37.5819426,127.0556161,61.35713520674752
1352,서울특별시 동대문구 장한로27가길 37,37.57506694,127.0703654,94.20662315218534
1353,서울특별시 동대문구 장한로26다길 84,37.5685321,127.0715649,94.65560722675359
1354,서울특별시 동대문구 장한로14길 81,37.5660182,127.0732291,80.70206911557875
1355,서울특별시 동대문구 장한로 119,37.5716753,127.0698761,99.73873452594229
1356,서울특별시 동대문구 장안벚꽃로5길 19,37.58168,127.0742104,67.4072751525605
1357,서울특별시 동대문구 장안벚꽃로5길 10,37.5818757,127.0734291,59.95984631726047
1358,서울특별시 동대문구 장안벚꽃로1길 7,37.5759749,127.0753766,96.39467304007418
1359,서울특별시 동대문구 장안벚꽃로 167,37.5739731,127.0754092,99.53657368353886
1360,서울특별시 동대문구 장안벚꽃로 107,37.5698432,127.0745688,104.44048206027746
1361,서울특별시 동대문구 이문로54길 16,37.6047975,127.0630015,58.00652934177164
1362,서울특별시 동대문구 이문로1길 21,37.5896298,127.0518397,42.80668322116962
1363,서울특별시 동대문구 이문로12길 3-10,37.593404,127.0600617,53.13095641930428
1364,서울특별시 동대문구 외대역동로1길 60-3,37.591618,127.062659,54.186177908185044
1365,서울특별시 동대문구 외대역동로1길 24,37.5917499,127.063941,53.0421597375502
1366,서울특별시 동대문구 외대역동로 14,37.5910393,127.0684021,58.40903558328472
1367,서울특별시 동대문구 외대역동로 101,37.5964835,127.0646356,63.18109660256338
1368,서울특별시 동대문구 왕산로23길 89,37.5823765,127.0339745,46.27077843396314
1369,서울특별시 동대문구 약령시로21길 30,37.5850545,127.0463246,43.870854854200616
1370,서울특별시 동대문구 약령시로 25,37.5835133,127.032346,46.60875828026134
1371,서울특별시 동대문구 약령시로 147,37.5839418,127.0468278,42.84182105911364
1372,서울특별시 동대문구 신이문로 9,37.6041205,127.063182,55.75206532230749
1373,서울특별시 동대문구 서울시립대로 75,37.5783111,127.0485695,69.42409595826307
1374,서울특별시 동대문구 서울시립대로 5,37.5726992,127.0441344,76.63070653475106
1375,서울특별시 동대문구 서울시립대로 31,37.5749667,127.0458375,158.16828187725466
1376,서울특별시 동대문구 서울시립대로 31,37.5749269,127.0462304,158.16828187725466
1377,서울특별시 동대문구 서울시립대로 14,37.5726683,127.0461674,84.01329269827605
1378,서울특별시 동대문구 사가정로 65,37.57552441,127.0496883,91.84977403523108
1379,서울특별시 동대문구 사가정로 148,37.5764855,127.0595598,87.024189971097
1380,서울특별시 동대문구 무학로26길 30,37.5726319,127.0322964,54.08010017516552
1381,서울특별시 동대문구 망우로20길 86,37.5903425,127.0663104,57.198573718905735
1382,서울특별시 동대문구 망우로 95,37.5910981,127.0633712,52.402085182110824
1383,서울특별시 동대문구 망우로 135,37.5926669,127.0675572,55.430440308592566
1384,서울특별시 동대문구 망우로 105,37.5915179,127.0644927,53.224466476378296
1385,서울특별시 동대문구 답십리로60길 38,37.5706382,127.0634237,84.31373764632441
1386,서울특별시 동대문구 답십리로59길 7,37.5735797,127.065531,94.84115537618902
1387,서울특별시 동대문구 답십리로59길 33,37.5748599,127.0660452,97.93373423486383
1388,서울특별시 동대문구 답십리로57길 53,37.5751663,127.0611525,89.62038114913514
1389,서울특별시 동대문구 답십리로56길 21-1,37.5688105,127.0592655,73.67717482650501
1390,서울특별시 동대문구 답십리로56길 21,37.5696142,127.0598719,80.89138320468959
1391,서울특별시 동대문구 답십리로56길 105,37.56778387,127.0584009,65.76684167878665
1392,서울특별시 동대문구 답십리로41길 33,37.57342,127.0534582,96.42811508637296
1393,서울특별시 동대문구 답십리로23길 30,37.57591885,127.0490516,86.34893042416722
1394,서울특별시 동대문구 답십리로 210-30,37.5708179,127.0625854,89.38655484635821
1395,서울특별시 동대문구 답십리로 184,37.5714222,127.0603912,83.76689927994458
1396,서울특별시 동대문구 답십리로 141,37.57533901,127.0556557,95.47063317131853
1397,서울특별시 동대문구 답십리로 130,37.57285189,127.05237,101.13738046396314
1398,서울특별시 동대문구 고산자로29길 18,37.5763303,127.0369774,44.937001347457475
1399,서울특별시 동대문구 고산자로 534,37.5888362,127.0391833,43.85947124552768
1400,서울특별시 동대문구 겸재로 24,37.5841565,127.0711253,58.77164466988291
1401,서울특별시 도봉구 해등로25길 41,37.6560261,127.0338661,105.48119054116292
1402,서울특별시 도봉구 해등로25길 36,37.6560324,127.0321457,101.51071683798146
1403,서울특별시 도봉구 해등로16길 12,37.6557963,127.0408817,94.13567701940708
1404,서울특별시 도봉구 해등로12길 44,37.6527304,127.0423156,88.72637809834104
1405,서울특별시 도봉구 해등로 50,37.6500348,127.045837,76.9735971439086
1406,서울특별시 도봉구 해등로 32,37.64679606,127.0447323,76.55278812495511
1407,서울특별시 도봉구 해등로 307,37.6568504,127.0217568,56.49875363259522
1408,서울특별시 도봉구 해등로 286-5,37.6579642,127.0238773,72.56164583555706
1409,서울특별시 도봉구 해등로 264,37.6580542,127.0262264,83.13298874460126
1410,서울특별시 도봉구 해등로 242-12,37.6585731,127.0312223,103.40710745936606
1411,서울특별시 도봉구 해등로 242-11,37.6585585,127.0292747,99.41473160780627
1412,서울특별시 도봉구 해등로 241-14,37.6569631,127.0290465,94.06557487265822
1413,서울특별시 도봉구 해등로 231,37.6570493,127.0313402,102.68467587654479
1414,서울특별시 도봉구 해등로 206,37.6590733,127.0335,105.04505300195181
1415,서울특별시 도봉구 해등로 195,37.657078,127.0367266,97.02152613448226
1416,서울특별시 도봉구 해등로 118,37.6540521,127.0422898,93.60666752262426
1417,서울특별시 도봉구 해등로 113,37.6534424,127.0394284,85.76751233463581
1418,서울특별시 도봉구 우이천로4라길 11-14,37.6334333,127.0425663,53.453414360741235
1419,서울특별시 도봉구 우이천로38가길 32,37.6523384,127.0212039,50.742004353596215
1420,서울특별시 도봉구 우이천로32길 65,37.6514803,127.0247582,58.98876282564217
1421,서울특별시 도봉구 우이천로20길 7,37.6413744,127.0341999,93.09069960354459
1422,서울특별시 도봉구 우이천로20길 6,37.64039885,127.0339733,91.73541645950809
1423,서울특별시 도봉구 우이천로 367,37.64788523,127.0240314,56.49801877109479
1424,서울특별시 도봉구 우이천로 328,37.6470609,127.0280022,70.18389687795401
1425,서울특별시 도봉구 우이천로 304,37.6460891,127.0306912,78.94194001022885
1426,서울특별시 도봉구 우이천로 200,37.6378476,127.0356752,82.66174515284415
1427,서울특별시 도봉구 시루봉로6길 53,37.6593237,127.0300422,101.09133552667132
1428,서울특별시 도봉구 시루봉로5길 48,37.6588206,127.0252708,77.88471697101066
1429,서울특별시 도봉구 시루봉로11길 25-5,37.6645017,127.0268136,60.08043889539808
1430,서울특별시 도봉구 시루봉로 8,37.6515473,127.0292393,78.09300437662962
1431,서울특별시 도봉구 시루봉로 58,37.6557438,127.0291405,90.4605104837823
1432,서울특별시 도봉구 시루봉로 166,37.6645568,127.0302398,74.3656948421559
1433,서울특별시 도봉구 시루봉로 148,37.6636195,127.0285219,75.23866283022383
1434,서울특별시 도봉구 시루봉로 107,37.6606886,127.0286105,91.63413538232095
1435,서울특별시 도봉구 삼양로 566,37.653846,127.0139503,35.75840753583756
1436,서울특별시 도봉구 방학로15길 40,37.6591199,127.0235374,70.79722055648854
1437,서울특별시 도봉구 방학로15길 26-7,37.6602606,127.0232617,61.94586513742617
1438,서울특별시 도봉구 방학로11길 36,37.6600699,127.0317182,101.23212776206837
1439,서울특별시 도봉구 방학로11길 10,37.6612354,127.0317924,98.33785954786832
1440,서울특별시 도봉구 방학로 212-11,37.6628505,127.0281276,78.30524220967187
1441,서울특별시 도봉구 방학로 200,37.6628212,127.0296648,85.99441575131769
1442,서울특별시 도봉구 방학로 120,37.6633044,127.0395517,79.99777302866237
1443,서울특별시 도봉구 마들로16길 56,37.660802,127.0497889,96.4371775901733
1444,서울특별시 도봉구 마들로 891,37.6876334,127.048658,46.229528294578245
1445,서울특별시 도봉구 마들로 859-19,37.6857192,127.0480587,57.8270315273843
1446,서울특별시 도봉구 마들로 835,37.6846182,127.0505173,63.80052063218948
1447,서울특별시 도봉구 마들로 770,37.6783964,127.049861,80.49245977235626
1448,서울특별시 도봉구 마들로 735-8,37.676276,127.0476751,77.76330991268235
1449,서울특별시 도봉구 마들로 684-9,37.6734511,127.04809,102.15805088858481
1450,서울특별시 도봉구 마들로 684-20,37.6704232,127.0474639,97.25054133558643
1451,서울특별시 도봉구 마들로 657,37.6686013,127.045475,89.17936005634822
1452,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,103.55167789412457
1453,서울특별시 도봉구 마들로 616,37.6655235,127.0478802,106.47701223742324
1454,서울특별시 도봉구 마들로 551,37.6598502,127.0481785,86.82528184874488
1455,서울특별시 도봉구 도봉산길 35,37.6868254,127.0415817,29.774843250501878
1456,서울특별시 도봉구 도봉로180나길 16,37.6832501,127.0491249,69.79125849872874
1457,서울특별시 도봉구 도봉로180길 6-81,37.6810071,127.0488068,77.52105941605762
1458,서울특별시 도봉구 도봉로180길 6-25,37.6815145,127.0469082,69.61525470943843
1459,서울특별시 도봉구 도봉로180길 50,37.6819705,127.0490413,72.99579027252321
1460,서울특별시 도봉구 도봉로170길 40,37.6796389,127.0462651,74.52974494727856
1461,서울특별시 도봉구 도봉로169길 31,37.6791596,127.0444585,64.9281462138646
1462,서울특별시 도봉구 도봉로167길 38,37.67819466,127.0430955,54.25179487466383
1463,서울특별시 도봉구 도봉로150길 43,37.6664768,127.0456136,99.96940753888377
1464,서울특별시 도봉구 도봉로150길 42,37.6650791,127.0458277,103.96392556483009
1465,서울특별시 도봉구 도봉로146길 36,37.6636237,127.045175,95.064892881759
1466,서울특별시 도봉구 도봉로136나길 40,37.6563222,127.0444705,84.12723191376942
1467,서울특별시 도봉구 도봉로136길 28,37.6579079,127.0437366,82.42753723315808
1468,서울특별시 도봉구 도봉로136길 111,37.6610455,127.0460989,89.13313860879288
1469,서울특별시 도봉구 도봉로136가길 73,37.654516,127.0464538,82.96530907945868
1470,서울특별시 도봉구 도봉로136가길 68,37.6564796,127.0417515,92.5747605052306
1471,서울특별시 도봉구 도봉로129길 45-12,37.6548109,127.0351564,94.74337331116556
1472,서울특별시 도봉구 도봉로114길 22-8,37.6470839,127.0352336,85.23928884072966
1473,서울특별시 도봉구 도봉로110다길 51,37.6429232,127.0334037,93.92980612329312
1474,서울특별시 도봉구 도봉로110다길 5,37.6457291,127.0349775,89.33754792915367
1475,서울특별시 도봉구 도봉로 642-30,37.6617487,127.0440625,82.05224443684016
1476,서울특별시 도봉구 도당로6길 14-5,37.6618155,127.0356742,91.10380282417053
1477,서울특별시 도봉구 도당로15길 36,37.667052,127.036102,56.45776639921523
1478,서울특별시 도봉구 도당로 41,37.6611543,127.0340669,97.1658811669436
1479,서울특별시 도봉구 도당로 116,37.6665384,127.0396369,63.80283249315704
1480,서울특별시 도봉구 덕릉로66길 17,37.6441576,127.0533313,63.15247111820663
1481,서울특별시 도봉구 덕릉로63가길 43,37.642249,127.0373097,90.81094775723125
1482,서울특별시 도봉구 덕릉로62길 13,37.6410718,127.0416809,74.52062332872171
1483,서울특별시 도봉구 덕릉로60길 164-13,37.63299024,127.0429444,53.3942006570774
1484,서울특별시 도봉구 덕릉로 371,37.6463829,127.0495729,59.36216309381187
1485,서울특별시 도봉구 덕릉로 349,37.6454834,127.0472453,63.575280419274144
1486,서울특별시 도봉구 노해로70길 54,37.6494912,127.0531884,73.3644708981372
1487,서울특별시 도봉구 노해로70길 126,37.6467803,127.0512267,64.5532333271777
1488,서울특별시 도봉구 노해로70길 12,37.6512705,127.0503498,76.97928012802238
1489,서울특별시 도봉구 노해로69길 103,37.6572555,127.048141,87.3971731257715
1490,서울특별시 도봉구 노해로69가길 54,37.6589076,127.0459487,80.94374048157651
1491,서울특별시 도봉구 노해로66길 21,37.6490829,127.0485546,75.3836176163762
1492,서울특별시 도봉구 노해로63다길 34,37.654516,127.0464538,82.96530907945868
