,주소,위도,경도,지하철 평균거리
1854,서울특별시 광진구 자양로3길 55,37.5294321,127.083991,1.136291895
1855,서울특별시 광진구 자양로3가길 43,37.5283974,127.0856424,1.025798404
1856,서울특별시 광진구 용마산로 174,37.5688712,127.086509,1.737460754
1857,서울특별시 광진구 아차산로78길 12,37.54987201,127.1092751,1.409126279
1858,서울특별시 광진구 아차산로76길 31,37.5471414,127.108811,2.011985908
1859,서울특별시 광진구 아차산로70길 62,37.5404026,127.0985124,2.893879005
1860,서울특별시 광진구 아차산로70길 61,37.5396425,127.0998456,2.882318837
1861,서울특별시 광진구 아차산로69길 29,37.5430085,127.0969941,2.601893529
1862,서울특별시 광진구 아차산로69길 19,37.542369,127.0976662,2.730684655
1863,서울특별시 광진구 아차산로36길 39,37.5363612,127.074599,4.243954382
1864,서울특별시 광진구 아차산로 637,37.5502689,127.1065657,1.638887589
1865,서울특별시 광진구 아차산로 599,37.5467753,127.1043531,5.666838114
1866,서울특별시 광진구 아차산로 549,37.5441501,127.1015396,4.403492609
1867,서울특별시 광진구 아차산로 544,37.5426383,127.1020927,3.072104184
1868,서울특별시 광진구 아차산로 540,37.5424331,127.1009429,2.903742703
1869,서울특별시 광진구 아차산로 537-17,37.5431841,127.0995743,2.81346303
1870,서울특별시 광진구 아차산로 522,37.5421038,127.1001431,2.895700915
1871,서울특별시 광진구 아차산로 503-23,37.5425784,127.0962915,2.573883814
1872,서울특별시 광진구 아차산로 431,37.53865498,127.0901599,4.23897392
1873,서울특별시 광진구 아차산로 345,37.538006,127.0813716,2.861658781
1874,서울특별시 광진구 아차산로 262,37.5378573,127.072564,5.494874483
1875,서울특별시 광진구 뚝섬로58길 101,37.5285844,127.0834571,1.017637089
1876,서울특별시 광진구 뚝섬로56길 72,37.5281212,127.0824168,
1877,서울특별시 광진구 뚝섬로56가길 28,37.5281456,127.084689,
1878,서울특별시 광진구 뚝섬로54길 74,37.5286059,127.0782918,
1879,서울특별시 광진구 뚝섬로52마길 56,37.528332,127.0810276,
1880,서울특별시 광진구 뚝섬로52길 71,37.5291422,127.0789282,
1881,서울특별시 광진구 뚝섬로36길 19,37.533512,127.0719554,4.216843662
1882,서울특별시 광진구 뚝섬로35길 32,37.5359897,127.0720703,5.050797284
1883,서울특별시 광진구 뚝섬로34길 9,37.534323,127.070339,4.853841646
1884,서울특별시 광진구 뚝섬로34길 67,37.5318975,127.0679584,3.744158462
1885,서울특별시 광진구 뚝섬로34길 25-19,37.5334548,127.0705101,4.500568772
1886,서울특별시 광진구 뚝섬로33길 20,37.5356629,127.0700492,5.43109508
1887,서울특별시 광진구 뚝섬로31길 20,37.5361407,127.0683929,5.693141868
1888,서울특별시 광진구 뚝섬로 576,37.533336,127.0735348,3.795423737
1889,서울특별시 광진구 동일로24길 5,37.5445122,127.0658562,4.466261309
1890,서울특별시 광진구 능동로4길 78,37.531148,127.0705581,2.922691112
1891,서울특별시 광진구 능동로4길 41,37.5329831,127.0697787,4.453399207
1892,서울특별시 광진구 능동로4길 40,37.5321145,127.0691221,4.22813161
1893,서울특별시 광진구 능동로3길 53,37.5336956,127.0644764,4.196452074
1894,서울특별시 광진구 능동로1길 15,37.532579,127.0657325,3.761282807
1895,서울특별시 광진구 능동로 19,37.5330936,127.066837,4.624481238
1896,서울특별시 광진구 능동로 18,37.5329945,127.0680706,4.64095178
1897,서울특별시 광진구 군자로12길 46,37.551275,127.0726402,5.205060582
1898,서울특별시 광진구 구의강변로3가길 39,37.5368422,127.0909417,5.008376956
1899,서울특별시 광진구 구의강변로 84,37.537557,127.094011,4.150528312
1900,서울특별시 광진구 구의강변로 64,37.5360563,127.0928472,5.071947104
1901,서울특별시 광진구 구의강변로 42,37.5358159,127.0933387,5.090140862
1902,서울특별시 광진구 구의강변로 11,37.5314488,127.0910116,3.104406778
1903,서울특별시 광진구 구의강변로 106,37.5399785,127.0948021,3.849755959
1904,서울특별시 광진구 광나루로56길 32,37.5394441,127.0961406,3.851679746
1905,서울특별시 광진구 광나루로56길 29,37.5372144,127.0974527,3.009766873
1906,서울특별시 광진구 광나루로 595,37.542673,127.095002,3.403396542
1907,서울특별시 광진구 광나루로 579,37.5437571,127.0940234,2.191570486
1908,서울특별시 광진구 광나루로 545,37.54504449,127.0906449,2.237871015
1909,서울특별시 광진구 광나루로 382,37.54746452,127.0720839,3.741015781
1910,서울특별시 관악구 호암로16길 5,37.463651,126.93199,
1911,서울특별시 관악구 호암로 541,37.46601,126.93104,
1912,서울특별시 관악구 호암로 519,37.4639058,126.9311914,
1913,서울특별시 관악구 호암로 417,37.4612442,126.9280602,
1914,서울특별시 관악구 호암로 399,37.462525,126.9261337,
1915,서울특별시 관악구 행운10길 21,37.48222882,126.9621499,3.895218205
1916,서울특별시 관악구 청림5길 28,37.4896116,126.9603002,1.133170724
1917,서울특별시 관악구 청룡길 78,37.4787044,126.9455509,3.223832077
1918,서울특별시 관악구 청룡16길 43,37.47799,126.943451,2.815898722
1919,서울특별시 관악구 청룡10길 45,37.47869208,126.9438826,3.079945177
1920,서울특별시 관악구 참숯5길 7,37.47766716,126.9404289,1.812542481
1921,서울특별시 관악구 참숯1길 19,37.478089,126.942051,2.677153831
1922,서울특별시 관악구 조원로2길 13,37.4824017,126.9034424,2.727311658
1923,서울특별시 관악구 조원로16길 7,37.4838324,126.9109406,3.052320041
1924,서울특별시 관악구 인헌길 68,37.4726586,126.965591,1.899718676
1925,서울특별시 관악구 인헌12길 46-2,37.4714734,126.9647078,1.58180274
1926,서울특별시 관악구 인헌12길 46-1,37.4699879,126.964559,1.260375193
1927,서울특별시 관악구 은천로33길 5,37.4871792,126.951485,2.403009478
1928,서울특별시 관악구 은천로15길 24,37.4884282,126.9444368,1.423214149
1929,서울특별시 관악구 은천로 93,37.4884554,126.9454566,1.34540017
1930,서울특별시 관악구 양지길 50-5,37.47142332,126.928987,
1931,서울특별시 관악구 양녕로6나길 18,37.4850226,126.9496234,3.139534243
1932,서울특별시 관악구 양녕로 31,37.4853533,126.9459464,3.188881069
1933,서울특별시 관악구 양녕로 117,37.4895169,126.945049,1.197459403
1934,서울특별시 관악구 신원로 26,37.480463,126.9292661,2.381638541
1935,서울특별시 관악구 신림로48길 17-20,37.4803869,126.9331042,3.089768159
1936,서울특별시 관악구 신림로3길 40,37.467082,126.9416614,
1937,서울특별시 관악구 신림로3가길 7,37.468169,126.944463,
1938,서울특별시 관악구 신림로29길 8,37.4749367,126.9323775,
1939,서울특별시 관악구 솔밭로7길 16,37.4806862,126.9635627,4.092985107
1940,서울특별시 관악구 성현로 80,37.4898239,126.9506808,2.339966789
1941,서울특별시 관악구 봉천로 387,37.4848788,126.9431459,3.248005226
1942,서울특별시 관악구 보라매로3길 29,37.4911516,126.9250951,2.141017555
1943,서울특별시 관악구 미성길 122,37.472164,126.9117664,
1944,서울특별시 관악구 미성5길 40,37.4734101,126.9141266,
1945,서울특별시 관악구 미성3길 16,37.4732059,126.9163206,
1946,서울특별시 관악구 문성로 86,37.4771101,126.913185,
1947,서울특별시 관악구 문성로 74,37.4763359,126.9123312,
1948,서울특별시 관악구 대학18길 9,37.4651363,126.9376896,
1949,서울특별시 관악구 남현길 91,37.4726423,126.9754499,2.862336269
1950,서울특별시 관악구 남부순환로256라길 25,37.471705,126.9735651,2.238410491
1951,서울특별시 관악구 남부순환로198길 7,37.4837087,126.9372705,3.789208117
1952,서울특별시 관악구 남부순환로 1430,37.4791307,126.9104854,1.032150607
1953,서울특별시 관악구 난곡로 80,37.462554,126.91976,
1954,서울특별시 관악구 난곡로 66,37.4613553,126.9199177,
1955,서울특별시 관악구 난곡로 63,37.4605825,126.918575,
1956,서울특별시 관악구 난곡로 55,37.4616692,126.9212183,
1957,서울특별시 관악구 난곡로 167,37.4698044,126.9190257,
1958,서울특별시 관악구 낙성대로15길 66,37.4680743,126.9625656,
1959,서울특별시 관악구 구암길 106,37.4898158,126.9516251,2.397751417
1960,서울특별시 관악구 구암5가길 49,37.49251,126.9460383,1.254092733
1961,서울특별시 관악구 관천로27길 2,37.4889489,126.9188034,1.925562187
1962,서울특별시 관악구 관천로24길 3,37.4891251,126.9219256,2.388603281
1963,서울특별시 관악구 관악로37길 20,37.487826,126.9561802,2.335554319
1964,서울특별시 관악구 관악로30길 40,37.4845336,126.9611905,3.430203242
1965,서울특별시 관악구 관악로30길 12,37.4853872,126.9592709,2.291560341
1966,서울특별시 관악구 관악로28길 80,37.483625,126.959046,2.752932889
1967,서울특별시 관악구 관악로 304,37.4920393,126.9583526,1.768862425
1968,서울특별시 관악구 관악로 285,37.4895721,126.956341,2.333671851
1969,서울특별시 관악구 관악로 133,37.4770751,126.9518898,2.182116156
1970,서울특별시 관악구 관악로 125,37.4762414,126.9519775,1.820602293
1971,서울특별시 강서구 화곡로68길 33,37.5592064,126.8562941,
1972,서울특별시 강서구 화곡로68길 115,37.5573574,126.8603664,
1973,서울특별시 강서구 화곡로68길 103,37.5576039,126.8599261,
1974,서울특별시 강서구 화곡로66길 90,37.5560031,126.8582916,
1975,서울특별시 강서구 화곡로13길 107,37.5446962,126.8313603,2.60257174
1976,서울특별시 강서구 화곡로 347,37.5550253,126.8513842,
1977,서울특별시 강서구 허준로 76,37.5681118,126.8489731,
1978,서울특별시 강서구 허준로 55-20,37.5698077,126.8492901,
1979,서울특별시 강서구 허준로 47,37.5702365,126.8480726,
1980,서울특별시 강서구 허준로 23,37.5714005,126.844997,
1981,서울특별시 강서구 허준로 224,37.5600853,126.8616397,
1982,서울특별시 강서구 허준로 176,37.5616771,126.8572021,
1983,서울특별시 강서구 허준로 175,37.5632285,126.8593109,
1984,서울특별시 강서구 허준로 139,37.5652229,126.8556837,
1985,서울특별시 강서구 허준로 121,37.5664452,126.8540714,
1986,서울특별시 강서구 초록마을로 176,37.5360506,126.8447262,5.375468815
1987,서울특별시 강서구 월정로 160,37.5336644,126.8373402,3.480432599
1988,서울특별시 강서구 우현로 67,37.5460793,126.8368532,4.275460227
1989,서울특별시 강서구 우현로 26,37.5481674,126.8430656,2.90546083
1990,서울특별시 강서구 우장산로 92,37.5526254,126.8469523,
1991,서울특별시 강서구 우장산로 47,37.5546673,126.8427487,2.62430411
1992,서울특별시 강서구 우장산로 103,37.5540236,126.8474014,
1993,서울특별시 강서구 양천로77길 45,37.5464825,127.0144609,6.256221789
1994,서울특별시 강서구 양천로75길 60,37.55200099,126.876072,
1995,서울특별시 강서구 양천로75길 19,37.5509233,126.8740903,
1996,서울특별시 강서구 양천로73길 80,37.5540431,126.8742629,
1997,서울특별시 강서구 양천로73길 5,37.5515375,126.8722863,
1998,서울특별시 강서구 양천로71길 38,37.5528637,126.8727626,
1999,서울특별시 강서구 양천로71가길 22,37.5520432,126.8731713,
2000,서울특별시 강서구 양천로6길 57,37.5700874,126.8081826,4.159798454
2001,서울특별시 강서구 양천로6길 28,37.5697906,126.80664,4.086562495
2002,서울특별시 강서구 양천로69길 65,37.5555042,126.8722555,
2003,서울특별시 강서구 양천로69길 58,37.5548498,126.8731282,
2004,서울특별시 강서구 양천로69길 18,37.5529493,126.8712384,
2005,서울특별시 강서구 양천로67길 77,37.5555744,126.8703134,
2006,서울특별시 강서구 양천로67길 54,37.5556867,126.8695201,
2007,서울특별시 강서구 양천로67길 32,37.5551935,126.869209,
2008,서울특별시 강서구 양천로66길 6,37.5552044,126.863892,
2009,서울특별시 강서구 양천로63길 52,37.5580776,126.8661662,
2010,서울특별시 강서구 양천로63길 51,37.5577389,126.8654272,
2011,서울특별시 강서구 양천로63길 38,37.5562105,126.8671836,
2012,서울특별시 강서구 양천로57길 37,37.5650258,126.8510376,
2013,서울특별시 강서구 양천로57길 36,37.5636713,126.8548294,
2014,서울특별시 강서구 양천로55길 55,37.56647139,126.8481254,
2015,서울특별시 강서구 양천로47길 94,37.5746242,126.8376117,
2016,서울특별시 강서구 양천로47길 118,37.5757344,126.8378355,
2017,서울특별시 강서구 양천로3길 17,37.5732767,126.8061003,4.866706344
2018,서울특별시 강서구 양천로30길 77,37.5696666,126.8233243,
2019,서울특별시 강서구 양천로30길 123-9,37.5681327,126.8229252,1.096400942
2020,서울특별시 강서구 양천로28길 29,37.5717213,126.8212789,1.039111093
2021,서울특별시 강서구 양천로27길 129,37.5793196,126.8193263,1.553883545
2022,서울특별시 강서구 양천로26길 103,37.5729601,126.8219282,1.069858043
2023,서울특별시 강서구 양천로24가길 59,37.5714296,126.8133457,3.131577582
2024,서울특별시 강서구 양천로1길 117,37.5746001,126.8105254,4.99201487
2025,서울특별시 강서구 양천로18길 27,37.5723918,126.8134094,3.416604492
2026,서울특별시 강서구 양천로14길 37,37.5711243,126.8102088,3.703247608
2027,서울특별시 강서구 양천로14길 17,37.5720228,126.8106819,4.025559703
2028,서울특별시 강서구 양천로14길 118,37.5733512,126.7983185,1.454100348
2029,서울특별시 강서구 양천로11길 57,37.5745483,126.8071229,4.823683157
2030,서울특별시 강서구 양천로10길 38,37.571185,126.808283,4.053719685
2031,서울특별시 강서구 양천로 731,37.549794,126.8776792,
2032,서울특별시 강서구 양천로 666,37.5516408,126.8703148,
2033,서울특별시 강서구 양천로 656,37.5525192,126.8694898,
2034,서울특별시 강서구 양천로 637,37.554476,126.8682816,
2035,서울특별시 강서구 양천로 613,37.55526112,126.8662612,
2036,서울특별시 강서구 양천로 595,37.5563047,126.8651494,
2037,서울특별시 강서구 양천로 590,37.55566,126.8641456,
2038,서울특별시 강서구 양천로 507,37.5607691,126.856966,
2039,서울특별시 강서구 양천로 489,37.5623512,126.8542542,
2040,서울특별시 강서구 양천로 140,37.5730247,126.8192912,1.360221423
2041,서울특별시 강서구 양천로 125,37.5742114,126.8175777,1.867960688
2042,서울특별시 강서구 수명로2길 63,37.5503051,126.8257712,1.053795473
2043,서울특별시 강서구 수명로2길 105,37.5518797,126.8272011,2.21119467
2044,서울특별시 강서구 수명로2가길 22,37.5483311,126.8223697,
2045,서울특별시 강서구 수명로1길 16,37.5512432,126.8233716,
2046,서울특별시 강서구 수명로1길 110,37.5526641,126.8246879,1.188820221
2047,서울특별시 강서구 방화대로50길 7,37.5771877,126.8175188,2.319518049
2048,서울특별시 강서구 방화대로48길 40,37.5746696,126.8195884,3.003614197
2049,서울특별시 강서구 방화대로48길 40,37.5746696,126.8195884,3.003614197
2050,서울특별시 강서구 방화대로47길 55,37.5757615,126.8127261,4.720906149
2051,서울특별시 강서구 방화대로47가길 22,37.5773423,126.8141297,3.813253495
2052,서울특별시 강서구 방화대로37길 26,37.570387,126.8143038,2.64594766
2053,서울특별시 강서구 방화대로37길 15,37.569926,126.8157168,2.314847666
2054,서울특별시 강서구 방화대로34길 88,37.5700345,126.8217091,
2055,서울특별시 강서구 방화대로34길 113,37.5721234,126.8221909,
2056,서울특별시 강서구 마곡중앙로 36,37.55735462,126.8284906,3.310447045
2057,서울특별시 강서구 마곡중앙로 33,37.5580573,126.8240725,3.686385065
2058,서울특별시 강서구 마곡중앙1로 71,37.55691937,126.8178669,2.572905832
2059,서울특별시 강서구 마곡서로 175,37.5688811,126.8239464,1.024828049
2060,서울특별시 강서구 마곡서로 133,37.5640943,126.82393,2.19244286
2061,서울특별시 강서구 마곡서1로 146,37.56911737,126.8207109,
2062,서울특별시 강서구 마곡서1로 131,37.568346,126.8184548,
2063,서울특별시 강서구 마곡서1로 111-11,37.5658378,126.8174976,2.361461005
2064,서울특별시 강서구 마곡서1로 100,37.56465052,126.8201689,2.559114273
2065,서울특별시 강서구 등촌로53길 39,37.5493953,126.8616805,
2066,서울특별시 강서구 등촌로 163,37.5439103,126.8602577,
2067,서울특별시 강서구 등촌로 137,37.5421283,126.8626523,
2068,서울특별시 강서구 등촌로 113,37.5404837,126.8633551,
2069,서울특별시 강서구 남부순환로 11,37.5606079,126.808144,4.555009622
2070,서울특별시 강서구 금낭화로24가길 28,37.579321,126.8158189,2.62533568
2071,서울특별시 강서구 금낭화로23길 8,37.5796258,126.8119701,3.150652765
2072,서울특별시 강서구 금낭화로23길 25,37.5786033,126.8108332,3.769784892
2073,서울특별시 강서구 금낭화로 287-19,37.5770617,126.8103825,4.670470962
2074,서울특별시 강서구 금낭화로 258,37.5770526,126.8084237,4.236973303
2075,서울특별시 강서구 금낭화로 167,37.5809671,126.8125423,2.270516247
2076,서울특별시 강서구 공항대로75길 30,37.5476791,126.8751245,
2077,서울특별시 강서구 공항대로75길 17,37.5481893,126.8731525,
2078,서울특별시 강서구 공항대로71길 54,37.5488942,126.874488,
2079,서울특별시 강서구 공항대로71길 31,37.5488684,126.8721249,
2080,서울특별시 강서구 공항대로65길 21,37.5507699,126.8683711,
2081,서울특별시 강서구 공항대로63길 16,37.5515337,126.8668736,
2082,서울특별시 강서구 공항대로63길 14,37.5512975,126.8674295,
2083,서울특별시 강서구 공항대로61길 60,37.553393,126.8672037,
2084,서울특별시 강서구 공항대로59길 103,37.5559295,126.8622572,
2085,서울특별시 강서구 공항대로59가길 14,37.5516066,126.8646206,
2086,서울특별시 강서구 공항대로55길 50,37.5551809,126.8624005,
2087,서울특별시 강서구 공항대로55길 19,37.554268,126.8606406,
2088,서울특별시 강서구 공항대로48길 12,37.5540644,126.8546342,
2089,서울특별시 강서구 공항대로45길 68-6,37.5578978,126.8574637,
2090,서울특별시 강서구 공항대로45길 24,37.5559066,126.8553276,
2091,서울특별시 강서구 공항대로43길 104,37.5612871,126.8513767,
2092,서울특별시 강서구 공항대로42길 54-26,37.5568955,126.843127,1.770099556
2093,서울특별시 강서구 공항대로39길 74,37.5605195,126.8449392,1.443702612
2094,서울특별시 강서구 공항대로39길 100,37.5621573,126.845847,1.206146514
2095,서울특별시 강서구 공항대로 543,37.5533338,126.8510294,
2096,서울특별시 강서구 공항대로 382,37.5552159,126.8480525,
2097,서울특별시 강서구 공항대로 351-21,37.5598381,126.8470141,1.16260194
2098,서울특별시 강서구 공항대로 124,37.55946773,126.8207295,3.044146045
2099,서울특별시 강서구 공항대로 103,37.561735,126.818592,3.073270352
2100,서울특별시 강서구 곰달래로 96,37.5301491,126.8434354,5.801237855
2101,서울특별시 강서구 개화동로21길 4,37.5701413,126.8055327,4.123632352
2102,서울특별시 강서구 강서로68길 36,37.5649371,126.8425169,1.247630029
2103,서울특별시 강서구 강서로68길 108,37.5640797,126.8459121,1.059695043
2104,서울특별시 강서구 강서로56나길 37,37.5616468,126.841109,2.253234755
2105,서울특별시 강서구 강서로56나길 110,37.5635619,126.843643,1.329404207
2106,서울특별시 강서구 강서로47길 158,37.5565695,126.8318783,4.144492052
2107,서울특별시 강서구 강서로47길 108,37.554396,126.8304907,3.805201945
2108,서울특별시 강서구 강서로46길 79,37.5520159,126.8393323,3.271226951
2109,서울특별시 강서구 강서로45다길 30-27,37.5460884,126.8338501,3.399932987
2110,서울특별시 강서구 강서로17가길 46,37.5355465,126.8437889,5.432610099
2111,서울특별시 강서구 강서로 532,37.5723889,126.8435191,
2112,서울특별시 강서구 강서로 490,37.5690251,126.841903,
2113,서울특별시 강서구 강서로 348,37.5557622,126.8414673,2.877391901
2114,서울특별시 강서구 강서로 266,37.5488035,126.8404024,3.411256791
2115,서울특별시 강북구 한천로159길 8,37.6447964,127.0181926,
2116,서울특별시 강북구 한천로159길 8,37.6447964,127.0181926,
2117,서울특별시 강북구 한천로109길 83,37.6261832,127.0393754,
2118,서울특별시 강북구 한천로109길 69,37.626473,127.0417145,
2119,서울특별시 강북구 한천로105길 23,37.6247516,127.0472779,
2120,서울특별시 강북구 인수봉로72길 4,37.6419306,127.0121448,
2121,서울특별시 강북구 인수봉로 18,37.6211567,127.0108365,
2122,서울특별시 강북구 월계로37길 87-9,37.6259454,127.0433512,
2123,서울특별시 강북구 월계로37길 65,37.6248335,127.0446321,
2124,서울특별시 강북구 월계로37길 137,37.6274606,127.0435775,
2125,서울특별시 강북구 월계로21가길 41,37.6148297,127.0365907,3.349698461
2126,서울특별시 강북구 오현로31길 89,37.6315389,127.035615,
2127,서울특별시 강북구 오현로31길 85-7,37.6306127,127.0354275,1.060434287
2128,서울특별시 강북구 오현로 56,37.61715924,127.0356136,3.080667051
2129,서울특별시 강북구 오현로 45,37.62005449,127.033597,3.466612586
2130,서울특별시 강북구 오현로 207,37.6310371,127.0390097,
2131,서울특별시 강북구 오현로 180,37.6273663,127.0388516,
2132,서울특별시 강북구 오현로 156,37.62658,127.0375124,
2133,서울특별시 강북구 오현로 128,37.6239797,127.0382004,
2134,서울특별시 강북구 오패산로30길 30,37.6151287,127.0357365,3.722805403
2135,서울특별시 강북구 숭인로7가길 37,37.6136824,127.0257283,5.162184093
2136,서울특별시 강북구 숭인로 39,37.6125334,127.0252696,4.613789809
2137,서울특별시 강북구 솔샘로 174,37.6181847,127.0123459,
2138,서울특별시 강북구 솔샘로 174,37.6199864,127.0127489,
2139,서울특별시 강북구 솔샘로 159,37.6195737,127.0088262,
2140,서울특별시 강북구 삼양로74길 8,37.6287523,127.0191154,1.499748847
2141,서울특별시 강북구 삼양로27길 95,37.6175803,127.0171258,
2142,서울특별시 강북구 삼양로27길 19,37.6175436,127.0204597,2.057522893
2143,서울특별시 강북구 삼양로24길 19,37.6170268,127.0221097,2.446827049
2144,서울특별시 강북구 삼양로19길 25,37.6134883,127.0212663,2.569802411
2145,서울특별시 강북구 삼양로19길 113,37.615229,127.0181315,
2146,서울특별시 강북구 삼양로19길 113,37.6172903,127.0185281,
2147,서울특별시 강북구 삼양로149길 33,37.6554406,127.0111527,
2148,서울특별시 강북구 삼양로 658,37.6618442,127.0138641,
2149,서울특별시 강북구 삼양로 256,37.6260408,127.019477,1.708699237
2150,서울특별시 강북구 삼각산로 143-1,37.6419753,127.017972,
2151,서울특별시 강북구 도봉로98길 33,37.6414469,127.0318985,1.157615625
2152,서울특별시 강북구 도봉로68길 26,37.6307852,127.0258094,2.068268074
2153,서울특별시 강북구 덕릉로41길 12,37.6358401,127.0320254,
2154,서울특별시 강동구 풍성로65길 34,37.5300052,127.1408785,6.598416073
2155,서울특별시 강동구 풍성로38길 22,37.5311547,127.1245822,5.439700842
2156,서울특별시 강동구 풍성로37길 55,37.53436,127.1264298,6.810111644
2157,서울특별시 강동구 풍성로 196,37.52945,127.1331875,4.859097963
2158,서울특별시 강동구 풍성로 114-1,37.5317809,127.1241393,5.760683204
2159,서울특별시 강동구 천호옛12길 27,37.5352413,127.1265528,7.141680465
2160,서울특별시 강동구 천호대로168길 58,37.5332423,127.1309281,7.565277764
2161,서울특별시 강동구 천호대로168길 25,37.5343691,127.1323906,7.05362208
2162,서울특별시 강동구 천호대로 1240,37.535417,127.1482561,2.527904231
2163,서울특별시 강동구 천호대로 1239,37.5380276,127.1498347,1.152670254
2164,서울특별시 강동구 천호대로 1231,37.536591,127.1473459,2.602779971
2165,서울특별시 강동구 천호대로 1095,37.5364504,127.1346427,6.930690466
2166,서울특별시 강동구 천호대로 1092,37.5351624,127.1327538,7.28114765
2167,서울특별시 강동구 천호대로 1089,37.53675867,127.1335881,6.405425027
2168,서울특별시 강동구 천호대로 1077,37.53725648,127.1314315,6.631343465
2169,서울특별시 강동구 천호대로 1055,37.5381545,127.130007,13.23669418
2170,서울특별시 강동구 천호대로 1055,37.5381545,127.130007,13.23669418
2171,서울특별시 강동구 천중로49길 58,37.5432755,127.1445299,4.683047208
2172,서울특별시 강동구 천중로 264,37.5401404,127.1488781,2.445629405
2173,서울특별시 강동구 천중로 253,37.541198,127.148197,2.670356368
2174,서울특별시 강동구 진황도로61길 7,37.5299686,127.1441487,4.93794929
2175,서울특별시 강동구 진황도로 47-2,37.5383992,127.1329005,6.226507187
2176,서울특별시 강동구 진황도로 212,37.5273324,127.1436872,4.307254557
2177,서울특별시 강동구 진황도로 211,37.5272306,127.1452461,3.496416924
2178,서울특별시 강동구 진황도로 12,37.5394858,127.1283799,6.100811227
2179,서울특별시 강동구 올림픽로91길 30,37.5496106,127.1230267,2.486355686
2180,서울특별시 강동구 올림픽로89길 58,37.5483376,127.1233659,2.386733789
2181,서울특별시 강동구 올림픽로81길 15,37.5443727,127.1243522,4.515626593
2182,서울특별시 강동구 올림픽로70길 61,37.53941807,127.1269879,6.800385141
2183,서울특별시 강동구 올림픽로104길 42,37.5552111,127.1319403,1.46096304
2184,서울특별시 강동구 올림픽로 664,37.54055783,127.1249744,6.292123192
2185,서울특별시 강동구 양재대로96길 79,37.529157,127.1417216,5.643276412
2186,서울특별시 강동구 양재대로134길 87,37.5485038,127.1488477,4.535997074
2187,서울특별시 강동구 양재대로123길 30,37.54377159,127.1401439,4.753640618
2188,서울특별시 강동구 양재대로 1706,37.5579377,127.1467882,2.683588652
2189,서울특별시 강동구 양재대로 1650,37.55294902,127.1446217,4.822842895
2190,서울특별시 강동구 양재대로 1557,37.5448169,127.142214,5.427665735
2191,서울특별시 강동구 암사19길 25,37.5520769,127.1403182,3.701964039
2192,서울특별시 강동구 아리수로98길 25,37.5653816,127.1784546,
2193,서울특별시 강동구 아리수로97길 68,37.5687308,127.1766546,
2194,서울특별시 강동구 아리수로97길 20,37.5678721,127.1782697,
2195,서울특별시 강동구 아리수로97길 19,37.5669952,127.1767916,
2196,서울특별시 강동구 아리수로94길 72,37.5607222,127.1762695,
2197,서울특별시 강동구 아리수로94길 19,37.5627329,127.1772605,
2198,서울특별시 강동구 아리수로93길 40,37.5655171,127.1751069,
2199,서울특별시 강동구 아리수로93가길 70,37.570719,127.1733082,
2200,서울특별시 강동구 아리수로93가길 25,37.5668679,127.1720243,
2201,서울특별시 강동구 아리수로93가길 110,37.572621,127.1731,
2202,서울특별시 강동구 아리수로50길 50,37.55912083,127.1509018,1.898976199
2203,서울특별시 강동구 성안로25길 6,37.5387176,127.1352572,4.896689448
2204,서울특별시 강동구 성안로25길 15,37.537813,127.1346837,5.969899506
2205,서울특별시 강동구 상일로 74,37.5513683,127.1747855,1.015277158
2206,서울특별시 강동구 상일로 55,37.552393,127.1708,1.547529886
2207,서울특별시 강동구 상일로 152,37.5616716,127.1714936,1.337013807
2208,서울특별시 강동구 상암로81길 7,37.5461461,127.1675162,
2209,서울특별시 강동구 상암로79길 88,37.549416,127.167612,1.217865945
2210,서울특별시 강동구 상암로51길 61,37.5490861,127.1460609,5.217400782
2211,서울특별시 강동구 상암로3길 77,37.5540433,127.1271166,2.295204436
2212,서울특별시 강동구 상암로12길 24,37.5487741,127.1278651,6.472389933
2213,서울특별시 강동구 상암로12길 13,37.5485886,127.1284727,5.234219869
2214,서울특별시 강동구 상암로 331,37.546536,127.159188,
2215,서울특별시 강동구 상암로 251,37.54796,127.1498653,4.17279909
2216,서울특별시 강동구 상암로 224,37.5472116,127.1477263,3.969847401
2217,서울특별시 강동구 상암로 11,37.5522571,127.1266968,4.049821363
2218,서울특별시 강동구 명일로 376,37.5518066,127.1504982,4.512138376
2219,서울특별시 강동구 명일로 293,37.5448343,127.1476738,3.303474192
2220,서울특별시 강동구 명일로 172,37.5341284,127.1464079,3.090687528
2221,서울특별시 강동구 명일로 113,37.5295514,127.1424221,5.759978021
2222,서울특별시 강동구 명일로 102,37.5278063,127.1428107,5.094273959
2223,서울특별시 강동구 동남로79길 26,37.5589031,127.1556425,2.886575396
2224,서울특별시 강동구 동남로49길 60-5,37.5331763,127.1458735,3.298158466
2225,서울특별시 강동구 동남로49길 57,37.5317282,127.1465572,3.078719474
2226,서울특별시 강동구 구천면로42길 16,37.5457708,127.1348466,3.574416394
2227,서울특별시 강동구 구천면로41길 79,37.5472957,127.1302233,2.532227089
2228,서울특별시 강동구 구천면로 557,37.5507165,127.1598371,2.573349328
2229,서울특별시 강동구 구천면로 366,37.549769,127.1388427,4.370508734
2230,서울특별시 강동구 구천면로 278,37.5447137,127.1344342,3.559552132
2231,서울특별시 강동구 구천면로 189,37.5412753,127.125912,6.071991651
