,주소,위도,경도,전통시장 평균거리
576,서울특별시 송파구 토성로 38-6,37.529683299999995,127.1123385,
577,서울특별시 송파구 토성로 37,37.5307592,127.11531049999999,1.1395901978868261
578,서울특별시 송파구 충민로6길 14,37.4802994,127.1320225,
579,서울특별시 송파구 충민로4길 6,37.4792659,127.1282926,
580,서울특별시 송파구 충민로4길 5,37.4801394,127.1299462,
581,서울특별시 송파구 충민로4길 19,37.4791574,127.1308268,
582,서울특별시 송파구 충민로 188,37.486827500000004,127.1346692,1.0134207509768414
583,서울특별시 송파구 충민로 152,37.483645,127.1328807,
584,서울특별시 송파구 충민로 151,37.4839845,127.13124640000001,1.1531779543338079
585,서울특별시 송파구 중대로12길 35,37.491881899999996,127.12551850000001,2.960538705557172
586,서울특별시 송파구 중대로 24,37.488521500000004,127.11437609999999,1.1896081302928234
587,서울특별시 송파구 중대로 127,37.4948246,127.12193070000001,1.526883409408407
588,서울특별시 송파구 잠실로 62,37.508390500000004,127.08955619999999,1.9687700932880179
589,서울특별시 송파구 위례순환로 477,37.47653346,127.1341027,
590,서울특별시 송파구 위례성대로 176,37.5103525,127.1292057,
591,서울특별시 송파구 위례서이로 25,37.4825792,127.13706189999999,
592,서울특별시 송파구 위례북로4길 12,37.486816,127.1522144,
593,서울특별시 송파구 위례광장로 193,37.48174147,127.1421912,
594,서울특별시 송파구 위례광장로 185,37.48159945,127.14116750000001,
595,서울특별시 송파구 위례광장로 170,37.47864452,127.14215459999998,
596,서울특별시 송파구 위례광장로 163,37.4793709,127.1398596,
597,서울특별시 송파구 위례광장로 136,37.47714597,127.14228590000002,
598,서울특별시 송파구 위례광장로 121,37.4762215,127.13937659999998,
599,서울특별시 송파구 올림픽로4길 42,37.5068615,127.07316499999999,1.0327148746517827
600,서울특별시 송파구 올림픽로4길 15,37.5074435,127.07670859999999,1.5399317814356042
601,서울특별시 송파구 올림픽로47길 9,37.527262,127.1177196,
602,서울특별시 송파구 올림픽로45길 11,37.5266148,127.1167332,
603,서울특별시 송파구 올림픽로43길 34,37.525544200000006,127.1143162,
604,서울특별시 송파구 올림픽로35길 94,37.51821271,127.1031777,
605,서울특별시 송파구 올림픽로35길 93,37.517748499999996,127.10441370000001,
606,서울특별시 송파구 올림픽로35길 104,37.519587,127.0994131,
607,서울특별시 송파구 올림픽로35가길 9,37.51744779999999,127.1036042,
608,서울특별시 송파구 올림픽로35가길 11,37.5168027,127.10438319999999,
609,서울특별시 송파구 올림픽로35가길 10,37.5169868,127.1023024,
610,서울특별시 송파구 올림픽로 99,37.5127515,127.088451,1.6943586563972421
611,서울특별시 송파구 올림픽로 525,37.5293329,127.1188746,3.2471325152842603
612,서울특별시 송파구 올림픽로 435,37.5212508,127.1093216,
613,서울특별시 송파구 올림픽로 269,37.5145557,127.1006125,
614,서울특별시 송파구 올림픽로 212,37.5111075,127.09394979999999,1.0810067362774407
615,서울특별시 송파구 올림픽로 135,37.5127515,127.088451,1.6943586563972421
616,서울특별시 송파구 오금로61길 20,37.49463370000001,127.14640759999999,4.062649540680691
617,서울특별시 송파구 오금로54길 10,37.4931374,127.1406364,1.050146028389835
618,서울특별시 송파구 오금로35길 17,37.5048491,127.12574340000002,1.0531983323064993
619,서울특별시 송파구 오금로32길 5,37.504219799999994,127.12131720000001,1.3148169919008068
620,서울특별시 송파구 오금로32길 42,37.5034908,127.11781869999999,2.340790633875709
621,서울특별시 송파구 오금로32길 31,37.5026839,127.1200186,1.1342020261686587
622,서울특별시 송파구 오금로32길 14,37.5047161,127.11827530000001,1.5840788854075567
623,서울특별시 송파구 오금로32길 10,37.5060284,127.1192987,1.9736388834180392
624,서울특별시 송파구 오금로31길 27,37.5090693,127.1226227,2.117664768267058
625,서울특별시 송파구 오금로 551,37.493915,127.150756,4.571738461999889
626,서울특별시 송파구 오금로 432,37.4953676,127.1367851,
627,서울특별시 송파구 오금로 407,37.498113399999994,127.13658600000001,
628,서울특별시 송파구 오금로 405,37.498563700000005,127.13535049999999,
629,서울특별시 송파구 오금로 370,37.4995774,127.13107720000001,
630,서울특별시 송파구 양재대로72길 20,37.508905799999994,127.1287745,
631,서울특별시 송파구 양재대로72길 15,37.5093927,127.1292736,
632,서울특별시 송파구 양재대로 1218,37.5179148,127.13610390000001,
633,서울특별시 송파구 양재대로 1109,37.507175,127.12410520000002,1.470182656435017
634,서울특별시 송파구 양재대로 1089,37.506177,127.1220009,1.638362095413149
635,서울특별시 송파구 양산로8길 8,37.4909438,127.1445317,2.179956466011172
636,서울특별시 송파구 양산로8길 24,37.4903349,127.1462382,2.2086960901507346
637,서울특별시 송파구 양산로4길 8,37.489247399999996,127.14383459999999,
638,서울특별시 송파구 양산로4길 16,37.4888973,127.1453223,
639,서울특별시 송파구 양산로2길 44,37.490201299999995,127.1476125,2.2742567047401097
640,서울특별시 송파구 양산로2길 38,37.4886075,127.1466473,
641,서울특별시 송파구 송파대로8길 58,37.479791299999995,127.133178,
642,서울특별시 송파구 송파대로8길 20,37.4772989,127.12986459999999,
643,서울특별시 송파구 송파대로8길 17,37.4782198,127.1287418,
644,서울특별시 송파구 송파대로8길 10,37.4768967,127.12917890000001,
645,서울특별시 송파구 송파대로48길 29,37.510588899999995,127.10745179999999,1.1252471799055361
646,서울특별시 송파구 송파대로37길 29,37.500485299999994,127.1092616,7.628422170669914
647,서울특별시 송파구 송파대로32길 8,37.4971891,127.1175983,1.0600303253279189
648,서울특별시 송파구 송파대로32길 33,37.497888200000006,127.11629930000001,1.2379563646953664
649,서울특별시 송파구 송파대로32길 15,37.4963581,127.1163709,1.1239610707796501
650,서울특별시 송파구 송파대로28길 27,37.4950598,127.1204414,1.3801998360443841
651,서울특별시 송파구 송파대로 567,37.514369099999996,127.09300400000001,
652,서울특별시 송파구 송파대로 345,37.49760987,127.10249740000002,1.75793033957479
653,서울특별시 송파구 송파대로 220,37.489684999999994,127.12173670000001,5.053266814383992
654,서울특별시 송파구 송이로32길 37,37.486737100000006,127.1270852,2.5669990005793735
655,서울특별시 송파구 송이로31길 66,37.4924314,127.13702659999998,
656,서울특별시 송파구 송이로31길 56,37.490605,127.13545259999998,
657,서울특별시 송파구 송이로19길 8,37.497232700000005,127.12262679999999,1.1030339567830376
658,서울특별시 송파구 송이로15길 31,37.5014471,127.1226538,
659,서울특별시 송파구 송이로12길 11,37.5000876,127.11712879999999,1.2099118240834088
660,서울특별시 송파구 송이로 88,37.499639,127.1188815,1.0155036363725174
661,서울특별시 송파구 송이로 257,37.4871243,127.13327790000001,1.1632770443580593
662,서울특별시 송파구 성내천로6길 1-13,37.5028917,127.1361125,
663,서울특별시 송파구 성내천로47길 38,37.495779600000006,127.15877759999998,2.545594113035743
664,서울특별시 송파구 성내천로37길 37,37.4988304,127.1592193,2.505141047843508
665,서울특별시 송파구 성내천로 87,37.501501,127.13959640000002,
666,서울특별시 송파구 성내천로 314,37.4930747,127.1557137,2.796337357374414
667,서울특별시 송파구 성내천로 245,37.4982315,127.1548193,4.92386983251827
668,서울특별시 송파구 성내천로 211,37.5003286,127.1520468,6.258054630081059
669,서울특별시 송파구 성내천로 103,37.50017063,127.14135149999998,2.406695082131825
670,서울특별시 송파구 석촌호수로 210,37.50657397,127.10034479999999,1.0665297917228123
671,서울특별시 송파구 새말로8길 12,37.4816252,127.1256477,1.176288360805793
672,서울특별시 송파구 새말로12길 16,37.4818131,127.1296412,1.0409679851249105
673,서울특별시 송파구 백제고분로18길 7,37.503992,127.0853196,1.7786927974692985
674,서울특별시 송파구 백제고분로18길 30,37.50282429999999,127.08294280000001,1.4681041407799744
675,서울특별시 송파구 백제고분로 348,37.503620399999996,127.1046578,2.278704584965533
676,서울특별시 송파구 문정로 83,37.490850099999996,127.130255,1.682253525380312
677,서울특별시 송파구 문정로 55,37.4868865,127.12811229999998,2.220810262948232
678,서울특별시 송파구 문정로 197,37.496467700000004,127.1390705,1.0304771183762929
679,서울특별시 송파구 마천로57길 16,37.4947152,127.15332590000001,4.538113113682603
680,서울특별시 송파구 동남로24길 6,37.499573299999994,127.13629499999999,
681,서울특별시 송파구 동남로18길 9,37.4957046,127.1326936,
682,서울특별시 송파구 동남로11길 4,37.4937996,127.12859740000002,1.5035746431365857
683,서울특별시 송파구 동남로 342,37.51346196,127.1427371,
684,서울특별시 송파구 동남로 341,37.50639813,127.1380513,
685,서울특별시 송파구 동남로 225,37.498198200000004,127.13211129999999,
686,서울특별시 송파구 동남로 193,37.4954185,127.1285511,1.2328774829209372
687,서울특별시 송파구 동남로 160,37.4913441,127.1280554,2.2568172791109173
688,서울특별시 송파구 거마로 41,37.4968972,127.1449982,4.179252411488989
689,서울특별시 송파구 가락로 192,37.50509829999999,127.1161969,2.674444289616017
690,서울특별시 송파구 가락로 187,37.5058734,127.1150497,2.8211706398238316
691,서울특별시 성북구 회기로5길 142,37.5975546,127.0417743,
692,서울특별시 성북구 화랑로48길 16,37.6129055,127.06840030000001,2.583715713270982
693,서울특별시 성북구 화랑로15길 4,37.6059521,127.04664140000001,4.98329472764827
694,서울특별시 성북구 화랑로 299,37.61365478,127.06080279999999,6.748035775784019
695,서울특별시 성북구 화랑로 235,37.610125,127.054781,11.24460812237011
696,서울특별시 성북구 화랑로 214,37.6083777,127.0545119,10.978629074259157
697,서울특별시 성북구 화랑로 210-26,37.6072388,127.05402579999999,10.055638760046223
698,서울특별시 성북구 한천로76길 73,37.611111,127.0667057,4.6534996761639
699,서울특별시 성북구 한천로101길 54,37.62246029999999,127.047843,7.349760942187188
700,서울특별시 성북구 한천로101길 18,37.6231937,127.04946629999999,3.909736045965755
701,서울특별시 성북구 한천로 713,37.62051339,127.05040509999999,4.507113838543319
702,서울특별시 성북구 한천로 509,37.6063529,127.06576629999999,6.176749217318877
703,서울특별시 성북구 지봉로21길 19,37.585590100000005,127.01662320000001,5.08070535358961
704,서울특별시 성북구 종암로9길 71,37.5973644,127.03012690000001,1.0535429238985223
705,서울특별시 성북구 종암로9길 71,37.5973718,127.03099270000001,1.0535429238985223
706,서울특별시 성북구 종암로5길 26,37.5944341,127.0338125,1.0929370452923346
707,서울특별시 성북구 종암로36길 52,37.6056942,127.03470109999999,4.1532535880046435
708,서울특별시 성북구 종암로25길 30,37.601000799999994,127.03014809999999,2.3169188214582226
709,서울특별시 성북구 종암로24길 35,37.6017652,127.03479140000002,1.3522669386876296
710,서울특별시 성북구 종암로24가길 80,37.599309000000005,127.0386085,
711,서울특별시 성북구 종암로24가길 53,37.6016999,127.0348767,2.5635153381127576
712,서울특별시 성북구 종암로24가길 53,37.6010883,127.0369642,2.5635153381127576
713,서울특별시 성북구 종암로23길 35,37.5983534,127.0298341,3.417034366458149
714,서울특별시 성북구 종암로23길 35,37.5993452,127.03134240000001,3.417034366458149
715,서울특별시 성북구 종암로23길 35,37.6011338,127.03882250000001,3.417034366458149
716,서울특별시 성북구 종암로21길 127,37.6025494,127.0298689,2.5779413033207783
717,서울특별시 성북구 종암로 167,37.6050605,127.031103,4.92204631443369
718,서울특별시 성북구 종암로 132,37.60188970000001,127.0334853,1.334336238074454
719,서울특별시 성북구 정릉로26길 8,37.604960299999995,127.00919440000001,5.408034657384285
720,서울특별시 성북구 정릉로21길 21,37.6065103,127.00835430000001,4.8667574368820965
721,서울특별시 성북구 정릉로 404,37.604127399999996,127.02858859999999,2.8182880182573338
722,서울특별시 성북구 정릉로 402-16,37.603349,127.0280209,2.766018002790104
723,서울특별시 성북구 정릉로 388,37.602428700000004,127.0264895,2.3784112325431863
724,서울특별시 성북구 정릉로 307,37.6033174,127.01826470000002,5.876718349355677
725,서울특별시 성북구 정릉로 305,37.6043325,127.0171534,5.998362132545134
726,서울특별시 성북구 정릉로 292,37.60284,127.01551189999999,6.750987718928101
727,서울특별시 성북구 장월로1길 28,37.6066138,127.04517120000001,10.64781772986019
728,서울특별시 성북구 장월로1길 28,37.6079078,127.0457572,10.64781772986019
729,서울특별시 성북구 장월로 160,37.61790892,127.0522663,5.147402993189441
730,서울특별시 성북구 월곡로14길 26,37.599088,127.04211570000001,
731,서울특별시 성북구 월계로36길 27,37.6201173,127.04771159999999,4.778645830808497
732,서울특별시 성북구 오패산로3길 17,37.604423100000005,127.03529070000002,2.2686082801383733
733,서울특별시 성북구 오패산로16가길 40,37.610774299999996,127.03900290000001,4.455876157955371
734,서울특별시 성북구 오패산로 90,37.610440000000004,127.0368836,10.575138264704526
735,서울특별시 성북구 오패산로 90,37.6120414,127.03797220000001,10.575138264704526
736,서울특별시 성북구 오패산로 46,37.6070339,127.03837379999999,5.364858126449289
737,서울특별시 성북구 오패산로 46,37.60521,127.0394001,5.364858126449289
738,서울특별시 성북구 안암로9나길 14,37.5847251,127.02171820000001,4.425995981206803
739,서울특별시 성북구 안암로9길 30,37.58189960000001,127.0248881,3.5456618278434298
740,서울특별시 성북구 아리랑로5길 92,37.597994899999996,127.0116899,6.0947489989869625
741,서울특별시 성북구 아리랑로5길 85,37.5976901,127.0106855,6.146107189918717
742,서울특별시 성북구 아리랑로5길 25,37.5963742,127.0134702,5.739326751289632
743,서울특별시 성북구 아리랑로19길 86,37.6018169,127.008977,5.5797946950223105
744,서울특별시 성북구 아리랑로19길 60,37.6028813,127.0101777,6.071916531077806
745,서울특별시 성북구 아리랑로19가길 20,37.60186152,127.0111393,6.749293018440865
746,서울특별시 성북구 아리랑로 89,37.6009267,127.01252520000001,6.806008010128773
747,서울특별시 성북구 아리랑로 75,37.59884593,127.0136836,6.568645173116683
748,서울특별시 성북구 아리랑로 68,37.59863970000001,127.0149705,6.504315334723121
749,서울특별시 성북구 숭인로2길 61,37.610374,127.02429070000001,9.713930733862473
750,서울특별시 성북구 숭인로2길 61,37.6094237,127.0254972,9.713930733862473
751,서울특별시 성북구 숭인로 50,37.60975797,127.0279707,6.277374236551697
752,서울특별시 성북구 솔샘로25길 28,37.6185895,127.0073229,
753,서울특별시 성북구 솔샘로24길 15,37.615005200000006,127.0101777,2.3771833101929984
754,서울특별시 성북구 성북로4길 52,37.5949161,127.01024050000001,12.591609204446472
755,서울특별시 성북구 성북로4길 52,37.5949161,127.01024050000001,12.591609204446472
756,서울특별시 성북구 서경로 60,37.60800846,127.01616270000001,4.4464182542377015
757,서울특별시 성북구 서경로 31,37.60733320000001,127.01434520000001,4.957074280591851
758,서울특별시 성북구 서경로 28,37.6064904,127.0161135,5.023184271434767
759,서울특별시 성북구 삼선교로23길 23,37.590469399999996,127.0132547,6.725467968867038
760,서울특별시 성북구 삼선교로16길 35,37.5873248,127.01164409999998,5.316752941450769
761,서울특별시 성북구 북악산로29길 67,37.5952864,127.0336943,
762,서울특별시 성북구 북악산로 913,37.595381599999996,127.023656,2.432915182868893
763,서울특별시 성북구 북악산로 898,37.596994200000005,127.022153,2.731699477393527
764,서울특별시 성북구 북악산로 851,37.6001826,127.01873400000001,5.081968169661024
765,서울특별시 성북구 북악산로 847,37.5995474,127.0183398,5.878734912426161
766,서울특별시 성북구 북악산로 844,37.5978757,127.01779409999999,5.90439816819276
767,서울특별시 성북구 북악산로 831,37.600199100000005,127.0175261,6.04775428137538
768,서울특별시 성북구 북악산로 828,37.599258299999995,127.01707169999999,6.177929181238611
769,서울특별시 성북구 북악산로 813,37.6010726,127.0156807,6.450647730703551
770,서울특별시 성북구 북악산로 746,37.6002122,127.0097457,5.51272681054118
771,서울특별시 성북구 북악산로 742-12,37.6001332,127.0107566,5.681671865046248
772,서울특별시 성북구 보문사길 112,37.5812555,127.0173522,2.581426559159678
773,서울특별시 성북구 보문사길 111,37.57804,127.01850449999999,7.043466437308758
774,서울특별시 성북구 보문로38길 11,37.5916299,127.0144138,6.795747837537103
775,서울특별시 성북구 보문로29다길 31,37.5834945,127.0133812,3.979323378462753
776,서울특별시 성북구 보문로29다길 25-9,37.5848049,127.0140274,4.607387129155696
777,서울특별시 성북구 보국문로32길 53,37.619802500000006,127.0020417,
778,서울특별시 성북구 보국문로30길 15,37.6180331,127.0034409,
779,서울특별시 성북구 보국문로 19,37.60624179999999,127.0100372,5.229512113561831
780,서울특별시 성북구 보국문로 167,37.6167473,127.00219569999999,
781,서울특별시 성북구 보국문로 116,37.6143809,127.0074949,1.4679180080642409
782,서울특별시 성북구 동소문로44길 43,37.6065354,127.029003,5.4847390048722975
783,서울특별시 성북구 동소문로3길 101,37.592412200000005,127.01047879999999,5.8862462837857095
784,서울특별시 성북구 동소문로34길 24,37.5983263,127.02259840000002,5.499071925690445
785,서울특별시 성북구 동소문로34길 24,37.5991559,127.02446189999999,5.499071925690445
786,서울특별시 성북구 동소문로13길 47,37.5952789,127.0140837,6.163055125147358
787,서울특별시 성북구 동소문로 284,37.605407299999996,127.0273295,4.9746438262187365
788,서울특별시 성북구 동소문로 248,37.602455,127.02307340000002,3.8970636228371083
789,서울특별시 성북구 돌곶이로8길 22,37.60652738,127.0622598,8.993792810955114
790,서울특별시 성북구 돌곶이로40길 46,37.618675,127.047983,5.22346528152681
791,서울특별시 성북구 돌곶이로 220,37.62048335,127.0459027,3.5688798142018077
792,서울특별시 성북구 낙산길 255,37.5826725,127.0156861,3.7557604382159626
793,서울특별시 성북구 낙산길 243-15,37.5821384,127.0135763,2.6076280590265
794,서울특별시 성북구 길음로9길 50,37.6037972,127.0194534,9.581010935851399
795,서울특별시 성북구 길음로9길 50,37.6034115,127.02122320000001,9.581010935851399
796,서울특별시 성북구 길음로9길 40,37.60576,127.02104920000001,3.480134011067338
797,서울특별시 성북구 길음로13길 39,37.608582299999995,127.0177987,3.9714459028616074
798,서울특별시 성북구 길음로13길 22,37.609764899999995,127.0188321,3.441069754836751
799,서울특별시 성북구 길음로 74,37.610374,127.02429070000001,4.262253832790749
800,서울특별시 성북구 길음로 33,37.6074358,127.0179788,8.698902917161297
801,서울특별시 성북구 길음로 33,37.6090126,127.0200838,8.698902917161297
802,서울특별시 성북구 길음로 16,37.606269899999994,127.02290719999999,3.8337714984324305
803,서울특별시 성북구 길음로 141,37.614141,127.01591029999999,2.5493177064345143
804,서울특별시 성북구 길음로 119,37.611816,127.01623729999999,2.405862273597332
805,서울특별시 성북구 길음로 118,37.6128244,127.0178235,5.59684495654475
806,서울특별시 성북구 길음로 118,37.612084,127.0196483,5.59684495654475
807,서울특별시 성동구 행당로8길 8,37.5572723,127.0309513,4.368411224915372
808,서울특별시 성동구 행당로6길 2,37.5543442,127.0258378,2.4569573220566294
809,서울특별시 성동구 행당로 99,37.558924700000006,127.029416,4.4754069168304715
810,서울특별시 성동구 행당로 82,37.5552849,127.0264327,5.006817267421343
811,서울특별시 성동구 행당로 82,37.5560348,127.02922690000001,5.006817267421343
812,서울특별시 성동구 행당로 79,37.557906,127.02711709999998,5.394090408185022
813,서울특별시 성동구 행당로 79,37.557906,127.02711709999998,5.394090408185022
814,서울특별시 성동구 행당로 27,37.5559626,127.0223133,1.1931588442143377
815,서울특별시 성동구 한림말길 50,37.540028,127.01633899999999,
816,서울특별시 성동구 한림말길 50,37.540028,127.01633899999999,
817,서울특별시 성동구 왕십리로31나길 22,37.5623584,127.0283658,4.802671769898251
818,서울특별시 성동구 왕십리로 83-21,37.544798,127.043853,
819,서울특별시 성동구 왕십리로 80-1,37.544225899999994,127.04549540000002,1.006062860129476
820,서울특별시 성동구 왕십리로 36,37.5403701,127.04510829999998,1.185711627634107
821,서울특별시 성동구 왕십리로 280,37.560002000000004,127.0374627,7.395934017278522
822,서울특별시 성동구 왕십리로 241,37.557216100000005,127.04011580000001,4.712334142521479
823,서울특별시 성동구 왕십리로 16,37.53853408,127.04443710000001,1.1296222137424439
824,서울특별시 성동구 성수일로8길 47,37.5460554,127.0559785,1.2258099938102494
825,서울특별시 성동구 성수일로4길 26,37.5412384,127.0521533,2.958424271870419
826,서울특별시 성동구 성수일로10길 3,37.548406400000005,127.05158300000001,
827,서울특별시 성동구 성수이로 3,37.53584229999999,127.0527166,3.0075473200914207
828,서울특별시 성동구 성수이로 137,37.547123,127.0572188,1.047290997141224
829,서울특별시 성동구 서울숲길 25,37.548195,127.04090890000002,
830,서울특별시 성동구 상원길 76,37.550919,127.04803090000001,
831,서울특별시 성동구 상원길 63,37.5495253,127.04711999999999,
832,서울특별시 성동구 상원길 47,37.5478825,127.04811869999999,
833,서울특별시 성동구 상원6길 16,37.5484228,127.05016129999998,
834,서울특별시 성동구 상원1길 17,37.5455297,127.0479977,1.0642613201901692
835,서울특별시 성동구 사근동길 67,37.5618375,127.0485864,4.806964909295826
836,서울특별시 성동구 무학봉길 49,37.5611615,127.02788170000001,4.47887098040181
837,서울특별시 성동구 무학로6길 50,37.5643993,127.03495330000001,8.182260818728142
838,서울특별시 성동구 무학로 50,37.5694004,127.03117340000001,8.168191713535885
839,서울특별시 성동구 무학로 50,37.5688924,127.03190409999999,8.168191713535885
840,서울특별시 성동구 무학로 33,37.56734381,127.02952350000001,10.456552374800065
841,서울특별시 성동구 무학로 33,37.56734381,127.02952350000001,10.456552374800065
842,서울특별시 성동구 매봉길 50,37.54781882,127.01273700000002,2.6443332314274324
843,서울특별시 성동구 매봉길 24,37.5468722,127.01545759999999,2.6959807201741577
844,서울특별시 성동구 매봉길 17,37.5464825,127.01446090000002,2.531356364940977
845,서울특별시 성동구 매봉길 15,37.5464825,127.01446090000002,2.531356364940977
846,서울특별시 성동구 마조로15가길 23,37.564508700000005,127.0400784,6.4909326693431995
847,서울특별시 성동구 마조로 57,37.562934000000006,127.04108899999999,6.2030244359133855
848,서울특별시 성동구 마장로42길 16,37.5652973,127.0452055,6.478014702332068
849,서울특별시 성동구 마장로39길 43,37.5689365,127.0437065,5.065272415067677
850,서울특별시 성동구 마장로37길 7,37.5668368,127.03864890000001,6.297086768972388
851,서울특별시 성동구 마장로35길 76,37.56947329999999,127.04256310000001,6.170973327668436
852,서울특별시 성동구 마장로 271,37.566169099999996,127.04023740000001,5.987303457010234
853,서울특별시 성동구 마장로 262,37.565409100000004,127.039119,6.665647247825238
854,서울특별시 성동구 마장로 137,37.57053736,127.0241132,15.369949108124931
855,서울특별시 성동구 마장로 137,37.569189200000004,127.0248409,15.369949108124931
856,서울특별시 성동구 뚝섬로5길 17,37.542027399999995,127.05040090000001,1.9755920812711059
857,서울특별시 성동구 뚝섬로3길 6,37.5407018,127.05044950000001,2.4278835143261963
858,서울특별시 성동구 뚝섬로 51,37.5422717,127.01950020000001,1.3508711290903836
859,서울특별시 성동구 뚝섬로 434,37.537232700000004,127.0584774,10.291991942065284
860,서울특별시 성동구 뚝섬로 312,37.541117,127.04530530000001,1.1797531654578564
861,서울특별시 성동구 뚝섬로 311,37.5421369,127.0452696,1.1219359901284451
862,서울특별시 성동구 둘레15길 7,37.5352521,127.0548812,5.4101014841816735
863,서울특별시 성동구 동호로 84,37.5469147,127.0170466,2.812955545038629
864,서울특별시 성동구 동호로 100,37.5506428,127.01646570000001,3.394077345826623
865,서울특별시 성동구 동일로 263,37.555964700000004,127.07098149999999,
866,서울특별시 성동구 동일로 237,37.552583399999996,127.0688097,
867,서울특별시 성동구 독서당로62길 43,37.55194960000001,127.03327659999998,1.0392693495552379
868,서울특별시 성동구 독서당로40길 37,37.542308399999996,127.01819640000002,1.2697884523898213
869,서울특별시 성동구 독서당로40길 25,37.5436054,127.01889150000001,1.5813975652432761
870,서울특별시 성동구 독서당로 441,37.554401899999995,127.03285420000002,2.554588545362815
871,서울특별시 성동구 독서당로 431,37.552326,127.03212020000001,2.153954472483154
872,서울특별시 성동구 독서당로 377,37.5510665,127.03096090000001,1.2720613341675244
873,서울특별시 성동구 독서당로 375,37.550419500000004,127.02956110000001,1.550064382217696
874,서울특별시 성동구 독서당로 344,37.54644924,127.02576570000001,2.8599181008416337
875,서울특별시 성동구 독서당로 343,37.549579200000004,127.02730700000001,2.342556113819664
876,서울특별시 성동구 독서당로 272,37.5459761,127.0197123,7.043336209682873
877,서울특별시 성동구 독서당로 272,37.546756099999996,127.02229609999999,7.043336209682873
878,서울특별시 성동구 독서당로 218,37.54240720000001,127.01370690000002,
879,서울특별시 성동구 독서당로 218,37.542377200000004,127.0140492,
880,서울특별시 성동구 독서당로 191,37.5432748,127.01156940000001,
881,서울특별시 성동구 독서당로 175,37.541965600000005,127.01001380000001,
882,서울특별시 성동구 독서당로 156,37.539745,127.0141559,
883,서울특별시 성동구 난계로 84,37.5586201,127.0246988,1.3716985348698385
884,서울특별시 성동구 난계로 73,37.5595286,127.023323,4.566669340535418
885,서울특별시 성동구 난계로 73,37.558516600000004,127.02336070000001,4.566669340535418
886,서울특별시 성동구 난계로 114-31,37.5612955,127.02549690000001,8.168581290668449
887,서울특별시 성동구 난계로 114-31,37.561962,127.0257287,8.168581290668449
888,서울특별시 성동구 난계로 100,37.56152682,127.0246733,3.880062004405024
889,서울특별시 성동구 금호산길 27,37.5501696,127.01798159999998,3.397949163062544
890,서울특별시 성동구 금호산8길 5,37.5491419,127.021146,6.36430008289415
891,서울특별시 성동구 금호산8길 14,37.5503366,127.02188340000001,4.476368355745998
892,서울특별시 성동구 금호로3길 11,37.54748903,127.02390790000001,6.656325061057582
893,서울특별시 성동구 금호로 17,37.5463614,127.0242693,3.715474531673886
894,서울특별시 성동구 금호로 15,37.5449355,127.0221874,2.556399459904372
895,서울특별시 성동구 금호로 140,37.55406543,127.02150400000001,2.53390026852562
896,서울특별시 성동구 금호로 117,37.5526896,127.0230548,2.1068746736660136
897,서울특별시 성동구 금호로 111,37.55206810000001,127.0232747,2.452612732003227
898,서울특별시 성동구 금호로 107,37.5514831,127.02451380000001,2.661953902967092
899,서울특별시 성동구 금호로 100,37.551862,127.0271242,1.830017978503031
900,서울특별시 성동구 고산자로4길 34,37.5530787,127.03726950000001,2.358644880629427
901,서울특별시 성동구 고산자로2길 65,37.55428543,127.03832279999999,2.719988548835503
902,서울특별시 성동구 고산자로14길 40,37.564718299999996,127.0373381,7.561244772318404
903,서울특별시 성동구 고산자로 177,37.55543839999999,127.0331791,3.914057517448892
904,서울특별시 성동구 고산자로 164,37.5549104,127.0366365,2.996529245362185
905,서울특별시 성동구 고산자로 160,37.5534751,127.0358252,2.463956882800397
906,서울특별시 서초구 효령로77길 14,37.490364899999996,127.029525,3.1991535599538214
907,서울특별시 서초구 효령로72길 57,37.4868714,127.02795800000001,1.0816844834080588
908,서울특별시 서초구 효령로72길 14,37.4909646,127.01997920000001,
909,서울특별시 서초구 효령로68길 81,37.4848719,127.02021809999998,
910,서울특별시 서초구 효령로53길 45,37.4865806,127.01313449999999,
911,서울특별시 서초구 효령로49길 57,37.4862357,127.00905829999999,
912,서울특별시 서초구 효령로34길 79,37.47895820000001,127.00155729999999,
913,서울특별시 서초구 효령로33길 50,37.483911600000006,126.99832659999998,
914,서울특별시 서초구 효령로 84,37.47976129999999,126.99363340000001,
915,서울특별시 서초구 효령로 164,37.4812135,127.0013722,
916,서울특별시 서초구 헌릉로8길 58,37.451148100000005,127.06448710000001,
917,서울특별시 서초구 헌릉로8길 45,37.45470291,127.06259569999999,
918,서울특별시 서초구 헌릉로8길 22,37.4550374,127.05895009999999,
919,서울특별시 서초구 헌릉로8길 10-12,37.4561742,127.0585374,
920,서울특별시 서초구 태봉로2길 65,37.464125700000004,127.0257879,
921,서울특별시 서초구 태봉로2길 60,37.4732183,127.0290557,
922,서울특별시 서초구 태봉로2길 5,37.4629804,127.0242166,
923,서울특별시 서초구 태봉로2길 30,37.4611401,127.0270676,
924,서울특별시 서초구 태봉로2길 10,37.4620461,127.0232665,
925,서울특별시 서초구 청계산로9길 1-12,37.45014991,127.0550287,
926,서울특별시 서초구 청계산로7길 43,37.4511442,127.0576442,
927,서울특별시 서초구 청계산로11길 7-12,37.44810012,127.0564943,
928,서울특별시 서초구 잠원로8길 3,37.514860799999994,127.0093473,
929,서울특별시 서초구 잠원로8길 20,37.5142264,127.0101762,
