,주소,위도,경도,중학교 평균거리
1241,서울특별시 동작구 여의대방로10길 100,37.49197391,126.9148662,4.833863047075288
1242,서울특별시 동작구 여의대방로 8,37.4920816,126.9115326,5.297951372654809
1243,서울특별시 동작구 여의대방로 28,37.4936403,126.912997,6.313821464987942
1244,서울특별시 동작구 여의대방로 22,37.4922794,126.9116108,5.420586723721263
1245,서울특별시 동작구 양녕로23길 9,37.4952643,126.9422939,6.0084418923753855
1246,서울특별시 동작구 양녕로 220,37.500753,126.947169,3.807638225399671
1247,서울특별시 동작구 양녕로 170,37.496497,126.943431,5.219120258687308
1248,서울특별시 동작구 알마타길 58,37.5108264,126.9312764,6.748569686996189
1249,서울특별시 동작구 신대방길 85,37.489496,126.9085431,3.644922720470171
1250,서울특별시 동작구 신대방1나길 45,37.485921,126.907035,2.4260395662704335
1251,서울특별시 동작구 신대방1가길 38,37.4874945,126.9069458,1.8573005941809726
1252,서울특별시 동작구 서달로1길 17,37.5004204,126.9585765,3.377061166619996
1253,서울특별시 동작구 서달로 91,37.5024601,126.9585023,4.211641837447721
1254,서울특별시 동작구 서달로 83,37.5006676,126.9596386,3.5626156333687358
1255,서울특별시 동작구 서달로 150,37.5066777,126.9621949,4.373468283108667
1256,서울특별시 동작구 서달로 123,37.5041889,126.9603577,4.685083466929655
1257,서울특별시 동작구 상도로60길 20,37.5007481,126.9512393,3.155661088501229
1258,서울특별시 동작구 상도로55길 47,37.5018787,126.9511199,2.1339093900140647
1259,서울특별시 동작구 상도로53길 8,37.4992699,126.9547179,3.664008184700101
1260,서울특별시 동작구 상도로53길 70,37.5021303,126.9543846,2.4850640666260677
1261,서울특별시 동작구 상도로34길 42,37.5029264,126.9444312,3.141872687761124
1262,서울특별시 동작구 상도로31길 19,37.5059773,126.9437593,2.9151904005777975
1263,서울특별시 동작구 상도로30길 39,37.50479404,126.9422942,6.271701933085503
1264,서울특별시 동작구 상도로30길 39,37.5048087,126.9438666,6.271701933085503
1265,서울특별시 동작구 상도로15길 131,37.50496812,126.9379669,6.79256710371889
1266,서울특별시 동작구 상도로 407,37.5012043,126.9509806,3.1387895812575426
1267,서울특별시 동작구 상도로 346-2,37.4947757,126.9482556,6.451659264653448
1268,서울특별시 동작구 상도로 346-1,37.4958315,126.9511563,4.686697752986283
1269,서울특별시 동작구 상도로 320,37.5014488,126.9517257,2.1111944470711985
1270,서울특별시 동작구 상도로 107,37.5015468,126.9316464,9.490967416065505
1271,서울특별시 동작구 사당로9가길 82,37.4882464,126.9678137,7.1786441611972815
1272,서울특별시 동작구 사당로2길 2-32,37.5009336,126.9516004,3.1371548607887307
1273,서울특별시 동작구 사당로2가길 188,37.4860661,126.9653347,7.846162549882524
1274,서울특별시 동작구 사당로2가길 173,37.48705,126.965263,8.09173699070952
1275,서울특별시 동작구 사당로27길 190,37.4907263,126.9724822,4.174586877872128
1276,서울특별시 동작구 사당로27길 181,37.4901983,126.9714969,4.344930449689382
1277,서울특별시 동작구 사당로27길 130,37.489462,126.9739891,4.093611867715669
1278,서울특별시 동작구 사당로23바길 9,37.4888821,126.9711461,4.321771708883516
1279,서울특별시 동작구 사당로23길 112,37.48754348,126.9742217,4.813957424180557
1280,서울특별시 동작구 사당로17길 52,37.4877838,126.972064,4.882203739077348
1281,서울특별시 동작구 사당로17길 111,37.4883008,126.9702379,4.0505302046688865
1282,서울특별시 동작구 사당로16다길 57,37.4829384,126.96955,5.9247665639549565
1283,서울특별시 동작구 사당로16길 96,37.4790915,126.9702595,5.992797577965648
1284,서울특별시 동작구 사당로13길 31,37.4854989,126.9711806,4.460419987312503
1285,서울특별시 동작구 사당로 90,37.492635,126.962381,7.2527585031394235
1286,서울특별시 동작구 보라매로5길 5,37.492347,126.9251592,3.577948346181214
1287,서울특별시 동작구 보라매로5길 43,37.4914294,126.9233792,3.0287034638125614
1288,서울특별시 동작구 보라매로5가길 16,37.4913255,126.9241097,3.1136189733488675
1289,서울특별시 동작구 보라매로 70,37.4954331,126.9285594,5.603950506664553
1290,서울특별시 동작구 매봉로 99,37.5091245,126.9493928,1.3821629857839701
1291,서울특별시 동작구 매봉로 134,37.5096842,126.9518199,1.989593241214586
1292,서울특별시 동작구 매봉로 123,37.5099892,126.9495123,1.4223693957474361
1293,서울특별시 동작구 만양로8길 50,37.5096343,126.9478165,2.218448343110244
1294,서울특별시 동작구 만양로 84,37.5109978,126.9451391,1.0506089857071352
1295,서울특별시 동작구 만양로 6,37.50499309,126.9467911,1.7727469567005816
1296,서울특별시 동작구 만양로 26,37.5071675,126.9497843,4.801575156483511
1297,서울특별시 동작구 만양로 26,37.5071696,126.9497857,4.801575156483511
1298,서울특별시 동작구 만양로 19,37.5065005,126.9429565,5.6782128463716885
1299,서울특별시 동작구 만양로 19,37.5075289,126.9439718,5.6782128463716885
1300,서울특별시 동작구 등용로14길 34,37.51196,126.93323,4.509627700103078
1301,서울특별시 동작구 등용로 37,37.5053283,126.9330742,21.91843232528511
1302,서울특별시 동작구 등용로 37,37.5046037,126.933382,21.91843232528511
1303,서울특별시 동작구 등용로 127,37.5126917,126.9313091,5.293189832739778
1304,서울특별시 동작구 동작대로39길 22,37.4942151,126.9801633,4.186353151724322
1305,서울특별시 동작구 동작대로39가길 55,37.4940729,126.9784252,4.200283061500442
1306,서울특별시 동작구 동작대로29길 195,37.493362,126.9752458,4.200632224915807
1307,서울특별시 동작구 동작대로29길 119,37.4886826,126.9764363,4.119072194815329
1308,서울특별시 동작구 동작대로29길 118,37.4910995,126.9769147,4.422303318570942
1309,서울특별시 동작구 동작대로29길 110,37.4886826,126.9764363,4.119072194815329
1310,서울특별시 동작구 노량진로32길 156,37.5098847,126.9545986,3.3481729012719996
1311,서울특별시 동작구 노량진로24길 2,37.5121972,126.9529795,2.2054818854127745
1312,서울특별시 동작구 노량진로23가길 23,37.5136882,126.9514157,1.517375139324777
1313,서울특별시 동작구 노량진로22길 60,37.5107805,126.9496541,1.4433405119015073
1314,서울특별시 동작구 남부순환로255길 21,37.4772227,126.9691308,5.488341409697389
1315,서울특별시 동대문구 휘경로 60,37.59416023,127.0649569,3.448854181569924
1316,서울특별시 동대문구 회기로8길 20,37.5888362,127.0391833,5.660103974778589
1317,서울특별시 동대문구 회기로5길 100,37.5965132,127.0414399,3.5344336595215147
1318,서울특별시 동대문구 회기로26길 15,37.590378,127.0529551,8.238160408058576
1319,서울특별시 동대문구 황물로15길 25,37.5663332,127.0578742,
1320,서울특별시 동대문구 홍릉로10길 48,37.5861654,127.04603,4.408297030829047
1321,서울특별시 동대문구 한천로63길 10,37.6047456,127.0648775,2.4352604721777906
1322,서울특별시 동대문구 한천로58길 75-45,37.6017621,127.0679412,1.3939011975278044
1323,서울특별시 동대문구 한천로58길 47,37.5997847,127.0685035,1.0611470098300961
1324,서울특별시 동대문구 한천로58길 139,37.6025608,127.0698249,1.474363256050599
1325,서울특별시 동대문구 한천로58길 135,37.6022736,127.0708389,3.463836741423194
1326,서울특별시 동대문구 한천로58길 107,37.6013336,127.070234,2.2622788379081586
1327,서울특별시 동대문구 한천로55길 9,37.5959326,127.067574,
1328,서울특별시 동대문구 한천로37길 33,37.575779,127.065374,4.634595674986869
1329,서울특별시 동대문구 한천로11길 10-1,37.5693658,127.0617276,1.2195117679016516
1330,서울특별시 동대문구 한천로11길 10,37.5682471,127.061107,1.1902148355559818
1331,서울특별시 동대문구 한천로 42,37.5664908,127.0625289,1.4249418454699998
1332,서울특별시 동대문구 한천로 300,37.5874125,127.0686947,6.100817339532483
1333,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,14.144163624046044
1334,서울특별시 동대문구 한천로 248,37.5830037,127.0707607,14.144163624046044
1335,서울특별시 동대문구 한천로 224,37.5812961,127.0688912,8.851235889873257
1336,서울특별시 동대문구 한빛로 73,37.57941943,127.03047,4.531354592423849
1337,서울특별시 동대문구 천호대로55길 11,37.57154174,127.0461942,6.250729660867854
1338,서울특별시 동대문구 천호대로47길 62,37.5748075,127.0445899,5.937464987088579
1339,서울특별시 동대문구 천장산로11길 22,37.6004297,127.0568469,2.6993347541141413
1340,서울특별시 동대문구 제기로26길 26,37.5854139,127.0450821,4.231821020995811
1341,서울특별시 동대문구 제기로 131,37.5881072,127.0494012,6.394055159032315
1342,서울특별시 동대문구 제기로 129,37.587325,127.047631,5.6468108028996875
1343,서울특별시 동대문구 정릉천동로 90,37.5799573,127.0357839,5.276417605261179
1344,서울특별시 동대문구 정릉천동로 80,37.5792417,127.0355,5.172457630553666
1345,서울특별시 동대문구 정릉천동로 58,37.5771878,127.0360455,3.9143057586065386
1346,서울특별시 동대문구 정릉천동로 36,37.5755,127.035661,4.677720794233128
1347,서울특별시 동대문구 정릉천동로 16,37.5734458,127.0362528,3.7157047496896514
1348,서울특별시 동대문구 전농로16길 51,37.5800088,127.0604943,8.354319795096592
1349,서울특별시 동대문구 전농로10길 20,37.574435,127.0595902,3.7202708446094297
1350,서울특별시 동대문구 전농로10길 111,37.5773883,127.0628042,4.6398045125620815
1351,서울특별시 동대문구 전농로 192,37.5819426,127.0556161,8.139893491517846
1352,서울특별시 동대문구 장한로27가길 37,37.57506694,127.0703654,3.994765713415505
1353,서울특별시 동대문구 장한로26다길 84,37.5685321,127.0715649,4.779851024592822
1354,서울특별시 동대문구 장한로14길 81,37.5660182,127.0732291,3.8471184432184478
1355,서울특별시 동대문구 장한로 119,37.5716753,127.0698761,2.8850575113532604
1356,서울특별시 동대문구 장안벚꽃로5길 19,37.58168,127.0742104,5.66191300191103
1357,서울특별시 동대문구 장안벚꽃로5길 10,37.5818757,127.0734291,5.963945845608929
1358,서울특별시 동대문구 장안벚꽃로1길 7,37.5759749,127.0753766,4.154966956387282
1359,서울특별시 동대문구 장안벚꽃로 167,37.5739731,127.0754092,3.887819475158167
1360,서울특별시 동대문구 장안벚꽃로 107,37.5698432,127.0745688,2.8494762176032777
1361,서울특별시 동대문구 이문로54길 16,37.6047975,127.0630015,2.020091345595944
1362,서울특별시 동대문구 이문로1길 21,37.5896298,127.0518397,7.841289144142606
1363,서울특별시 동대문구 이문로12길 3-10,37.593404,127.0600617,5.499719905267423
1364,서울특별시 동대문구 외대역동로1길 60-3,37.591618,127.062659,5.480940156471187
1365,서울특별시 동대문구 외대역동로1길 24,37.5917499,127.063941,5.172836085719882
1366,서울특별시 동대문구 외대역동로 14,37.5910393,127.0684021,3.040724818593122
1367,서울특별시 동대문구 외대역동로 101,37.5964835,127.0646356,2.2133454783785007
1368,서울특별시 동대문구 왕산로23길 89,37.5823765,127.0339745,5.265518088809068
1369,서울특별시 동대문구 약령시로21길 30,37.5850545,127.0463246,4.006713580624871
1370,서울특별시 동대문구 약령시로 25,37.5835133,127.032346,5.707088179425662
1371,서울특별시 동대문구 약령시로 147,37.5839418,127.0468278,3.492802772370166
1372,서울특별시 동대문구 신이문로 9,37.6041205,127.063182,1.8363773067894276
1373,서울특별시 동대문구 서울시립대로 75,37.5783111,127.0485695,4.2289931916714405
1374,서울특별시 동대문구 서울시립대로 5,37.5726992,127.0441344,6.537112965458099
1375,서울특별시 동대문구 서울시립대로 31,37.5749667,127.0458375,11.626510065967908
1376,서울특별시 동대문구 서울시립대로 31,37.5749269,127.0462304,11.626510065967908
1377,서울특별시 동대문구 서울시립대로 14,37.5726683,127.0461674,6.499059438398548
1378,서울특별시 동대문구 사가정로 65,37.57552441,127.0496883,5.287582972315779
1379,서울특별시 동대문구 사가정로 148,37.5764855,127.0595598,5.4874577491835375
1380,서울특별시 동대문구 무학로26길 30,37.5726319,127.0322964,2.1691351197479616
1381,서울특별시 동대문구 망우로20길 86,37.5903425,127.0663104,4.286228659356958
1382,서울특별시 동대문구 망우로 95,37.5910981,127.0633712,5.420345111877406
1383,서울특별시 동대문구 망우로 135,37.5926669,127.0675572,2.5274274702776944
1384,서울특별시 동대문구 망우로 105,37.5915179,127.0644927,5.08838783289469
1385,서울특별시 동대문구 답십리로60길 38,37.5706382,127.0634237,1.3326862539407835
1386,서울특별시 동대문구 답십리로59길 7,37.5735797,127.065531,3.2263623751640518
1387,서울특별시 동대문구 답십리로59길 33,37.5748599,127.0660452,4.396055791055322
1388,서울특별시 동대문구 답십리로57길 53,37.5751663,127.0611525,4.740453366825275
1389,서울특별시 동대문구 답십리로56길 21-1,37.5688105,127.0592655,1.1083712057210673
1390,서울특별시 동대문구 답십리로56길 21,37.5696142,127.0598719,2.142783739552528
1391,서울특별시 동대문구 답십리로56길 105,37.56778387,127.0584009,1.065887402894046
1392,서울특별시 동대문구 답십리로41길 33,37.57342,127.0534582,3.9780206026701
1393,서울특별시 동대문구 답십리로23길 30,37.57591885,127.0490516,5.045061805608554
1394,서울특별시 동대문구 답십리로 210-30,37.5708179,127.0625854,1.2148578345061303
1395,서울특별시 동대문구 답십리로 184,37.5714222,127.0603912,1.2249457990663002
1396,서울특별시 동대문구 답십리로 141,37.57533901,127.0556557,4.550064029756386
1397,서울특별시 동대문구 답십리로 130,37.57285189,127.05237,4.310026589462122
1398,서울특별시 동대문구 고산자로29길 18,37.5763303,127.0369774,2.95162638580919
1399,서울특별시 동대문구 고산자로 534,37.5888362,127.0391833,5.660103974778589
1400,서울특별시 동대문구 겸재로 24,37.5841565,127.0711253,6.975549363678632
1401,서울특별시 도봉구 해등로25길 41,37.6560261,127.0338661,9.174017285021781
1402,서울특별시 도봉구 해등로25길 36,37.6560324,127.0321457,9.642480984053137
1403,서울특별시 도봉구 해등로16길 12,37.6557963,127.0408817,6.425836669949323
1404,서울특별시 도봉구 해등로12길 44,37.6527304,127.0423156,7.079893339255436
1405,서울특별시 도봉구 해등로 50,37.6500348,127.045837,6.061962664323845
1406,서울특별시 도봉구 해등로 32,37.64679606,127.0447323,5.249858452080165
1407,서울특별시 도봉구 해등로 307,37.6568504,127.0217568,4.721135979549741
1408,서울특별시 도봉구 해등로 286-5,37.6579642,127.0238773,5.703908744991877
1409,서울특별시 도봉구 해등로 264,37.6580542,127.0262264,8.233991875682404
1410,서울특별시 도봉구 해등로 242-12,37.6585731,127.0312223,8.497007477141013
1411,서울특별시 도봉구 해등로 242-11,37.6585585,127.0292747,8.336254367338512
1412,서울특별시 도봉구 해등로 241-14,37.6569631,127.0290465,9.081960825938877
1413,서울특별시 도봉구 해등로 231,37.6570493,127.0313402,9.399887760448914
1414,서울특별시 도봉구 해등로 206,37.6590733,127.0335,8.048092037734236
1415,서울특별시 도봉구 해등로 195,37.657078,127.0367266,7.511002362039032
1416,서울특별시 도봉구 해등로 118,37.6540521,127.0422898,6.656981708825379
1417,서울특별시 도봉구 해등로 113,37.6534424,127.0394284,8.136022473407188
1418,서울특별시 도봉구 우이천로4라길 11-14,37.6334333,127.0425663,6.75894561340049
1419,서울특별시 도봉구 우이천로38가길 32,37.6523384,127.0212039,6.5504143372088635
1420,서울특별시 도봉구 우이천로32길 65,37.6514803,127.0247582,7.441868550296117
1421,서울특별시 도봉구 우이천로20길 7,37.6413744,127.0341999,4.921179870677679
1422,서울특별시 도봉구 우이천로20길 6,37.64039885,127.0339733,4.06358566653123
1423,서울특별시 도봉구 우이천로 367,37.64788523,127.0240314,6.5090497669280865
1424,서울특별시 도봉구 우이천로 328,37.6470609,127.0280022,6.034303111671266
1425,서울특별시 도봉구 우이천로 304,37.6460891,127.0306912,6.278459370098821
1426,서울특별시 도봉구 우이천로 200,37.6378476,127.0356752,5.023898412243856
1427,서울특별시 도봉구 시루봉로6길 53,37.6593237,127.0300422,8.41684371807991
1428,서울특별시 도봉구 시루봉로5길 48,37.6588206,127.0252708,7.776976221185935
1429,서울특별시 도봉구 시루봉로11길 25-5,37.6645017,127.0268136,6.137100733550961
1430,서울특별시 도봉구 시루봉로 8,37.6515473,127.0292393,10.232941624006175
1431,서울특별시 도봉구 시루봉로 58,37.6557438,127.0291405,8.595500853435949
1432,서울특별시 도봉구 시루봉로 166,37.6645568,127.0302398,7.490650183718008
1433,서울특별시 도봉구 시루봉로 148,37.6636195,127.0285219,7.633329436723445
1434,서울특별시 도봉구 시루봉로 107,37.6606886,127.0286105,7.963464312359418
1435,서울특별시 도봉구 삼양로 566,37.653846,127.0139503,4.861504278433444
1436,서울특별시 도봉구 방학로15길 40,37.6591199,127.0235374,5.409029137456298
1437,서울특별시 도봉구 방학로15길 26-7,37.6602606,127.0232617,5.289806150633394
1438,서울특별시 도봉구 방학로11길 36,37.6600699,127.0317182,8.294940876785402
1439,서울특별시 도봉구 방학로11길 10,37.6612354,127.0317924,8.039936232930414
1440,서울특별시 도봉구 방학로 212-11,37.6628505,127.0281276,7.0837919417428905
1441,서울특별시 도봉구 방학로 200,37.6628212,127.0296648,7.494759757322243
1442,서울특별시 도봉구 방학로 120,37.6633044,127.0395517,4.695549169673743
1443,서울특별시 도봉구 마들로16길 56,37.660802,127.0497889,3.7586751411360484
1444,서울특별시 도봉구 마들로 891,37.6876334,127.048658,2.522693452292563
1445,서울특별시 도봉구 마들로 859-19,37.6857192,127.0480587,3.0466923677984816
1446,서울특별시 도봉구 마들로 835,37.6846182,127.0505173,3.4207203624937974
1447,서울특별시 도봉구 마들로 770,37.6783964,127.049861,5.293552901074227
1448,서울특별시 도봉구 마들로 735-8,37.676276,127.0476751,5.3474390223889525
1449,서울특별시 도봉구 마들로 684-9,37.6734511,127.04809,5.315356104141105
1450,서울특별시 도봉구 마들로 684-20,37.6704232,127.0474639,7.248381339611457
1451,서울특별시 도봉구 마들로 657,37.6686013,127.045475,6.374866962623073
1452,서울특별시 도봉구 마들로 646,37.6670964,127.0472435,6.986618104335429
1453,서울특별시 도봉구 마들로 616,37.6655235,127.0478802,6.7492372160505845
1454,서울특별시 도봉구 마들로 551,37.6598502,127.0481785,3.0101668960896757
1455,서울특별시 도봉구 도봉산길 35,37.6868254,127.0415817,1.6729316835168355
1456,서울특별시 도봉구 도봉로180나길 16,37.6832501,127.0491249,3.6847803977474674
1457,서울특별시 도봉구 도봉로180길 6-81,37.6810071,127.0488068,3.6097237025425444
1458,서울특별시 도봉구 도봉로180길 6-25,37.6815145,127.0469082,3.714039812926211
1459,서울특별시 도봉구 도봉로180길 50,37.6819705,127.0490413,3.73016552021146
1460,서울특별시 도봉구 도봉로170길 40,37.6796389,127.0462651,4.110139602845675
1461,서울특별시 도봉구 도봉로169길 31,37.6791596,127.0444585,3.253107102545564
1462,서울특별시 도봉구 도봉로167길 38,37.67819466,127.0430955,3.273981478459896
1463,서울특별시 도봉구 도봉로150길 43,37.6664768,127.0456136,6.0368827666108285
1464,서울특별시 도봉구 도봉로150길 42,37.6650791,127.0458277,5.224442340937528
1465,서울특별시 도봉구 도봉로146길 36,37.6636237,127.045175,4.5091717615400615
1466,서울특별시 도봉구 도봉로136나길 40,37.6563222,127.0444705,4.698280706035264
1467,서울특별시 도봉구 도봉로136길 28,37.6579079,127.0437366,2.7381217658752046
1468,서울특별시 도봉구 도봉로136길 111,37.6610455,127.0460989,3.063754535024572
1469,서울특별시 도봉구 도봉로136가길 73,37.654516,127.0464538,5.725843576268466
1470,서울특별시 도봉구 도봉로136가길 68,37.6564796,127.0417515,5.954815395330238
1471,서울특별시 도봉구 도봉로129길 45-12,37.6548109,127.0351564,9.828162233041544
1472,서울특별시 도봉구 도봉로114길 22-8,37.6470839,127.0352336,6.774971192239211
1473,서울특별시 도봉구 도봉로110다길 51,37.6429232,127.0334037,5.3270499443507795
1474,서울특별시 도봉구 도봉로110다길 5,37.6457291,127.0349775,6.7764692499430526
1475,서울특별시 도봉구 도봉로 642-30,37.6617487,127.0440625,2.8640703667716516
1476,서울특별시 도봉구 도당로6길 14-5,37.6618155,127.0356742,6.567425364569408
1477,서울특별시 도봉구 도당로15길 36,37.667052,127.036102,4.156155790137233
1478,서울특별시 도봉구 도당로 41,37.6611543,127.0340669,7.397330896040583
1479,서울특별시 도봉구 도당로 116,37.6665384,127.0396369,4.709608230681734
1480,서울특별시 도봉구 덕릉로66길 17,37.6441576,127.0533313,4.280505223518832
1481,서울특별시 도봉구 덕릉로63가길 43,37.642249,127.0373097,3.8395915823352094
1482,서울특별시 도봉구 덕릉로62길 13,37.6410718,127.0416809,3.267052728133903
1483,서울특별시 도봉구 덕릉로60길 164-13,37.63299024,127.0429444,6.908590345960156
1484,서울특별시 도봉구 덕릉로 371,37.6463829,127.0495729,5.773440669950601
1485,서울특별시 도봉구 덕릉로 349,37.6454834,127.0472453,4.699241177552652
1486,서울특별시 도봉구 노해로70길 54,37.6494912,127.0531884,7.25073899095179
1487,서울특별시 도봉구 노해로70길 126,37.6467803,127.0512267,5.745330464366645
1488,서울특별시 도봉구 노해로70길 12,37.6512705,127.0503498,5.454354321081513
1489,서울특별시 도봉구 노해로69길 103,37.6572555,127.048141,2.509032241750116
1490,서울특별시 도봉구 노해로69가길 54,37.6589076,127.0459487,2.7074704113854278
1491,서울특별시 도봉구 노해로66길 21,37.6490829,127.0485546,6.55813280435551
1492,서울특별시 도봉구 노해로63다길 34,37.654516,127.0464538,5.725843576268466
1493,서울특별시 도봉구 노해로63길 75,37.6534648,127.045737,5.185382641516892
1494,서울특별시 도봉구 노해로63가길 7,37.6531689,127.0441299,5.408077007533694
1495,서울특별시 도봉구 노해로45길 26,37.6517698,127.0279261,9.032526103957949
1496,서울특별시 도봉구 노해로41가길 16,37.649907,127.027137,7.666955476494615
1497,서울특별시 도봉구 노해로40길 71,37.6471154,127.0295935,6.540885714347838
1498,서울특별시 노원구 화랑로51길 81,37.6247198,127.0877768,5.314098924531316
1499,서울특별시 노원구 화랑로51길 78,37.6257794,127.0873726,4.940851592635485
1500,서울특별시 노원구 화랑로51길 17,37.6238712,127.0879394,5.520021884041863
1501,서울특별시 노원구 화랑로47길 38,37.6166071,127.0656375,3.340241706154228
1502,서울특별시 노원구 화랑로 556,37.6206867,127.0886787,5.241637834105385
1503,서울특별시 노원구 화랑로 355,37.61582,127.06754,1.1667750046053047
1504,서울특별시 노원구 한글비석로8길 42,37.6471024,127.0796775,4.019936005557101
1505,서울특별시 노원구 한글비석로8길 41,37.6486487,127.0783625,7.522230090183246
1506,서울특별시 노원구 한글비석로8길 20,37.6472272,127.0772878,9.137255996504145
1507,서울특별시 노원구 한글비석로5길 62,37.6463243,127.0753469,9.970497222247921
1508,서울특별시 노원구 한글비석로54길 92,37.6673747,127.0632601,6.565656840231505
1509,서울특별시 노원구 한글비석로52길 66,37.6674029,127.0675315,4.153282812971132
1510,서울특별시 노원구 한글비석로48길 6,37.6647819,127.0680666,4.425013603401184
1511,서울특별시 노원구 한글비석로46나길 10,37.6672856,127.0688307,3.7452845312019303
1512,서울특별시 노원구 한글비석로46가길 34,37.6662959,127.0675578,4.31181915364653
1513,서울특별시 노원구 한글비석로46가길 16,37.666427,127.0696148,3.766391280989344
1514,서울특별시 노원구 한글비석로15길 51,37.6558928,127.0740064,11.057264663770756
1515,서울특별시 노원구 한글비석로14길 8,37.6579558,127.0779964,7.475979640460289
1516,서울특별시 노원구 한글비석로 91,37.6394506,127.0709532,7.606432040706981
1517,서울특별시 노원구 한글비석로 6,37.6326446,127.0645889,5.867994230595661
1518,서울특별시 노원구 한글비석로 530,37.6661694,127.0593426,8.919783263909274
1519,서울특별시 노원구 한글비석로 480,37.6627915,127.0644118,7.073333617361924
1520,서울특별시 노원구 한글비석로 396,37.6614862,127.072822,6.937336562965712
1521,서울특별시 노원구 한글비석로 383,37.6589806,127.0726659,7.6631083509910205
1522,서울특별시 노원구 한글비석로 24,37.6332359,127.065671,5.758674014466826
1523,서울특별시 노원구 한글비석로 151,37.6398137,127.0755733,5.65678222868954
1524,서울특별시 노원구 초안산로5길 22,37.6332539,127.0513553,7.25641679495818
1525,서울특별시 노원구 초안산로2라길 26,37.630376,127.057208,7.599666301908634
1526,서울특별시 노원구 초안산로1길 18,37.6265297,127.0517313,7.625229679685385
1527,서울특별시 노원구 중계로8길 39,37.6471623,127.0844122,1.0230384602047253
1528,서울특별시 노원구 중계로8길 29,37.6474408,127.0828152,1.1828009268672228
1529,서울특별시 노원구 중계로8길 20,37.6455756,127.0824304,1.2654352035301046
1530,서울특별시 노원구 중계로8길 106,37.6486998,127.0849795,
1531,서울특별시 노원구 중계로8길 103,37.64809354,127.0846144,
1532,서울특별시 노원구 중계로14나길 25,37.6491475,127.0827049,3.1633821373359368
1533,서울특별시 노원구 중계로 233,37.6499123,127.0750637,11.595482292373646
1534,서울특별시 노원구 중계로 230,37.6532581,127.0766362,9.532074697304509
1535,서울특별시 노원구 중계로 195,37.6497726,127.0782043,6.83354753698704
1536,서울특별시 노원구 중계로 184,37.6513433,127.0787546,6.522997216402594
1537,서울특별시 노원구 중계로 172-13,37.6503905,127.0817573,3.460167475365797
1538,서울특별시 노원구 중계로 140,37.6470308,127.081287,2.4975618677479354
1539,서울특별시 노원구 월계로55길 16,37.6323576,127.061027,6.159705370729129
1540,서울특별시 노원구 월계로55길 15,37.6319168,127.0595,6.681816539132023
1541,서울특별시 노원구 월계로53길 21,37.631732,127.0582196,6.844762119036692
1542,서울특별시 노원구 월계로45길 21,37.6259588,127.0507602,7.522344908596862
1543,서울특별시 노원구 월계로45가길 94,37.6316981,127.0517199,9.141747081762812
1544,서울특별시 노원구 월계로45가길 89,37.6318379,127.0502719,10.745250470790374
1545,서울특별시 노원구 월계로 372,37.6300507,127.0605132,5.9983389681975945
1546,서울특별시 노원구 우이천로2나길 14,37.6316871,127.0439797,6.709744097094505
1547,서울특별시 노원구 우이천로 102,37.6313268,127.0429362,6.38070926090549
1548,서울특별시 노원구 수락산로 246,37.6714122,127.051265,8.628889443184347
1549,서울특별시 노원구 수락산로 234,37.6716416,127.053546,8.83124481158839
1550,서울특별시 노원구 수락산로 12,37.665157,127.074769,3.2673649223824146
1551,서울특별시 노원구 섬밭로 52,37.6211799,127.0722615,
1552,서울특별시 노원구 섬밭로 265,37.638983,127.0626385,5.811880082016817
1553,서울특별시 노원구 섬밭로 232,37.6367077,127.0663518,7.161041717254151
1554,서울특별시 노원구 섬밭로 229,37.6355286,127.0648499,6.20533113772574
1555,서울특별시 노원구 섬밭로 196,37.6337068,127.0678724,6.058984939216174
1556,서울특별시 노원구 섬밭로 17,37.6181002,127.0723375,
1557,서울특별시 노원구 섬밭로 139,37.6290609,127.0667987,4.456076227689479
1558,서울특별시 노원구 섬밭로 123,37.6273074,127.0686144,3.0840588729192717
1559,서울특별시 노원구 석계로15길 25,37.6219737,127.0615753,3.4265631961093828
1560,서울특별시 노원구 석계로13길 6-10,37.6212242,127.0620191,3.4802692175132606
1561,서울특별시 노원구 석계로13길 35,37.620752,127.060832,4.369354283630378
1562,서울특별시 노원구 석계로 49,37.6185533,127.0625936,3.5185224845060787
1563,서울특별시 노원구 상계로5길 12,37.6578567,127.0640146,7.1120927510001115
1564,서울특별시 노원구 상계로3길 50,37.6587715,127.0636584,6.325772143743428
1565,서울특별시 노원구 상계로26길 20,37.6573591,127.0712567,10.689947839080007
1566,서울특별시 노원구 상계로1길 92,37.6580044,127.060964,6.494824527451418
1567,서울특별시 노원구 상계로 193-14,37.6630519,127.0745267,5.851759628373607
1568,서울특별시 노원구 마들로5길 25,37.64131959,127.0525736,3.195589739353913
1569,서울특별시 노원구 마들로3길 37,37.6297676,127.0630305,5.728705434334855
1570,서울특별시 노원구 마들로1길 44,37.6228503,127.0654107,3.195059387595196
1571,서울특별시 노원구 마들로 31,37.6178054,127.0685797,
1572,서울특별시 노원구 마들로 127,37.626528,127.0641703,2.7510216246538457
1573,서울특별시 노원구 마들로 111,37.6239862,127.0657785,2.179616123484344
1574,서울특별시 노원구 동일로250길 18,37.6816146,127.0565963,4.315124063816657
1575,서울특별시 노원구 동일로250길 17,37.6829881,127.0572807,4.581535025149963
1576,서울특별시 노원구 동일로248길 16,37.6694182,127.0778213,2.1370589251340055
