번호,주소,시군구,경도,위도,소방서 평균거리,초등학교 평균거리,우체국 평균거리,지하철 평균거리,전통시장 평균거리,편의점 평균거리,유치원 평균거리,중학교 평균거리,어린이집 평균거리
1019,서울특별시 서초구 명달로6길 31,서초구,127.0067349,37.4812021,,3.690583539,6.325945461,2.296669232,,88.88682387,5.874387399,1.971373348,23.45678896
1020,서울특별시 서초구 명달로4길 30,서초구,127.0077138,37.4785869,,4.419836343,5.409042683,1.064805146,,60.71679079,4.191318889,1.288220728,18.79674783
1021,서울특별시 서초구 매헌로 16,서초구,127.0361275,37.4651237,,1.16170915,,,,32.13186885,,1.026270907,13.76413732
1022,서울특별시 서초구 동광로1길 112,서초구,126.9845182,37.4967244,,4.153905215,4.118890862,1.282911264,10.52711171,87.47860508,6.466128995,3.723175203,31.93448823
1023,서울특별시 서초구 동광로 89-5,서초구,126.9917515,37.4943275,,4.265995689,3.914373995,1.305441689,5.069912431,105.1210875,6.714648117,4.905632482,29.83982773
1024,서울특별시 서초구 논현로27길 57,서초구,127.0413928,37.4791982,2.478219493,3.312600993,5.687281833,2.247075255,1.539987332,125.1508082,3.43025897,2.535587894,26.26507295
1025,서울특별시 서초구 남부순환로323길 38-15,서초구,127.0138848,37.4824547,,4.086900489,2.961706435,2.761406818,,99.36856859,1.168192966,1.710634,16.13355985
1026,서울특별시 서초구 남부순환로 2343-10,서초구,127.0077138,37.4785869,,4.419836343,5.409042683,1.064805146,,60.71679079,4.191318889,1.288220728,18.79674783
1027,서울특별시 서초구 남부순환로 2311-12,서초구,127.0051216,37.4776829,,2.159080527,6.770596217,1.287078683,,57.57588937,5.975773264,1.082787954,20.98999899
1028,서울특별시 서초구 남부순환로 2183,서초구,126.9900534,37.4751718,,5.266290777,4.548731035,3.576161827,,53.33794156,1.230715317,5.027173924,18.64579065
1029,서울특별시 서초구 나루터로4길 39,서초구,127.0123844,37.5116554,,4.561888558,3.861328903,7.072937134,,82.19657678,7.568612618,5.957389704,43.9881178
1030,서울특별시 서초구 과천대로 908,서초구,126.9836476,37.4720641,,3.771591286,4.897203175,4.472147713,,64.87085763,2.20194079,1.176432891,19.93724309
1031,서울특별시 서초구 고무래로10길 39,서초구,127.0102751,37.4992014,,4.679710323,10.06562716,7.395736589,1.212284184,79.36203135,6.166921667,1.132424435,45.9276322
1032,서울특별시 서초구 고무래로 94,서초구,127.0178518,37.5003507,,8.345632926,4.982910136,3.467780159,1.088682015,121.4109106,10.53606284,4.167082514,51.04854589
1033,서울특별시 서초구 고무래로 89,서초구,127.0176792,37.50131133,,8.93664342,5.225153246,3.257915143,1.04008697,122.7074956,10.0739135,3.347749833,48.74716338
1034,서울특별시 서초구 고무래로 35,서초구,127.0133366,37.5037656,,9.908809224,7.208524296,4.300558811,1.148512597,84.81421491,8.391638772,3.179979489,55.03466254
1035,서울특별시 서초구 강남대로53길 11,서초구,127.0278848,37.4939673,,6.48688288,3.752947805,2.136046632,2.645709781,179.9465875,7.042851124,4.874104716,40.64759412
1036,서울특별시 서대문구 홍제천로 136,서대문구,126.9274723,37.57512476,,4.590533478,,,2.962844211,87.68899104,5.062810218,2.382224135,46.3359827
1037,서울특별시 서대문구 홍제내길 168,서대문구,126.9381745,37.5887933,1.439213682,5.180188639,,1.87014816,3.789521314,50.04552397,9.085491632,5.399100263,28.15107016
1038,서울특별시 서대문구 홍은중앙로3길 9,서대문구,126.945723,37.598029,,5.268743715,3.243034425,1.102895615,4.784024246,57.98370243,7.091365057,1.258670383,46.93068426
1039,서울특별시 서대문구 홍은중앙로1길 65,서대문구,126.9439015,37.5991679,,5.162431812,1.959017998,1.395854538,4.030316214,50.19741705,6.727859506,1.00334136,41.41229402
1040,서울특별시 서대문구 홍은중앙로1길 33,서대문구,126.9446692,37.5975121,,5.350341934,2.919334222,2.195448952,4.911076039,55.75050087,7.655127419,1.217563992,47.66259973
1041,서울특별시 서대문구 홍은중앙로1길 100,서대문구,126.944439,37.600043,,4.081507464,1.800996333,1.339964094,2.882378484,49.71594721,5.547422001,,36.67285626
1042,서울특별시 서대문구 홍은중앙로 149,서대문구,126.9378412,37.5972741,,3.695364042,1.101880725,2.399491965,3.752623724,47.67505412,8.882357113,1.597004555,41.81687764
1043,서울특별시 서대문구 포방터10길 33,서대문구,126.9509978,37.6030233,,4.323763597,2.279787006,,1.947690463,49.3824396,3.861464798,2.590775411,21.45529318
1044,서울특별시 서대문구 통일로48가길 37,서대문구,126.9420732,37.5949317,,5.546205656,1.873770297,2.572423299,5.630716408,56.91130543,8.903514249,2.595992265,48.94503014
1045,서울특별시 서대문구 통일로39가길 57,서대문구,126.9414014,37.5890017,1.178252138,6.240986432,1.036772891,3.961913302,6.628224108,58.08710972,14.06479567,4.243067372,48.2835018
1046,서울특별시 서대문구 통일로34길 46,서대문구,126.9501007,37.5856879,,9.642562149,1.005894219,7.889148183,2.326842121,64.59766671,23.83061414,3.271276188,70.42652889
1047,서울특별시 서대문구 통일로34길 46,서대문구,126.9516215,37.5838257,,9.642562149,1.005894219,7.889148183,2.326842121,64.59766671,23.83061414,3.271276188,70.42652889
1048,서울특별시 서대문구 통일로34길 43,서대문구,126.9495987,37.5876675,,11.05067533,1.076753784,7.440155352,5.32037667,77.5833287,27.78474295,3.110632308,85.56835411
1049,서울특별시 서대문구 통일로34길 43,서대문구,126.9505613,37.5866004,,11.05067533,1.076753784,7.440155352,5.32037667,77.5833287,27.78474295,3.110632308,85.56835411
1050,서울특별시 서대문구 통일로26길 17,서대문구,126.95112,37.583841,,4.340613762,,4.043318574,,30.46483864,10.77487097,1.009389143,32.39827436
1051,서울특별시 서대문구 통일로25길 30,서대문구,126.9475449,37.5830058,,4.955258175,,4.201223466,1.067159992,36.40785985,12.19448326,1.470518469,37.26282227
1052,서울특별시 서대문구 통일로 553,서대문구,126.9378412,37.5972741,,3.695364042,1.101880725,2.399491965,3.752623724,47.67505412,8.882357113,1.597004555,41.81687764
1053,서울특별시 서대문구 통일로 510,서대문구,126.9411725,37.59456536,,5.07776032,1.612417384,2.618419629,5.403465182,53.9087154,8.291020454,2.633372445,46.99482153
1054,서울특별시 서대문구 통일로 395,서대문구,126.9444662,37.58463448,1.250332082,6.186728264,,3.894671508,2.702219669,46.05072979,13.97614042,3.766859467,39.39331907
1055,서울특별시 서대문구 통일로 348,서대문구,126.9520597,37.5819293,,3.645243923,1.263686564,3.520345025,,27.06738975,7.488897368,,26.3077557
1056,서울특별시 서대문구 통일로 332,서대문구,126.9528765,37.5804108,,4.46357468,1.638139105,3.61044716,,31.00509044,6.656811935,,24.562923
1057,서울특별시 서대문구 통일로 319,서대문구,126.9508555,37.5784484,,4.449161633,2.542278151,3.345495851,,28.18389654,5.077829023,,22.68693158
1058,서울특별시 서대문구 통일로 279-75,서대문구,126.9514854,37.5749642,,3.26679645,3.43020944,2.884192989,1.044863866,31.72894536,2.177171423,1.129557386,16.54314831
1059,서울특별시 서대문구 증가로 200-8,서대문구,126.9172378,37.5802688,,6.836317397,,1.300787535,5.469043194,121.461697,16.76983031,5.473963645,96.19023581
1060,서울특별시 서대문구 증가로 191,서대문구,126.9160723,37.5786616,,13.75145154,,2.333287855,12.00247222,224.8804832,31.12950794,10.09805355,211.6713662
1061,서울특별시 서대문구 증가로 191,서대문구,126.9165687,37.577934,,13.75145154,,2.333287855,12.00247222,224.8804832,31.12950794,10.09805355,211.6713662
1062,서울특별시 서대문구 증가로 150,서대문구,126.9202967,37.58061874,,8.676144146,,1.014131767,5.786760259,115.6582551,18.15915051,6.393900642,77.78680974
1063,서울특별시 서대문구 이화여대길 50-12,서대문구,126.9479632,37.5595234,,11.91105331,4.20142426,3.471672284,2.31190672,106.766135,9.803306395,8.119017903,56.4236214
1064,서울특별시 서대문구 이화여대8길 62,서대문구,126.9501114,37.5591855,,12.37642016,3.618464096,4.661541919,2.589538899,102.1965112,10.51998043,7.774547405,68.83114513
1065,서울특별시 서대문구 이화여대8길 123,서대문구,126.951063,37.562291,,9.734414112,2.576773764,2.644620702,1.36993206,84.55931438,8.019549077,7.481363521,55.47411153
1066,서울특별시 서대문구 응암로 33,서대문구,126.9079507,37.5768106,,7.573346716,,2.91145284,3.616514617,83.20550843,9.18090324,5.303144461,93.03208632
1067,서울특별시 서대문구 응암로 28,서대문구,126.9091078,37.5759022,,7.45737514,1.038577894,2.541581069,3.847781313,86.50574717,10.16201966,7.031404666,98.44073523
1068,서울특별시 서대문구 연희로5길 14,서대문구,126.9281324,37.56397,,2.539131414,5.040507188,1.136600068,6.754782932,142.8242812,5.618283436,3.148837537,16.7323219
1069,서울특별시 서대문구 연희로41길 102,서대문구,126.935449,37.5938186,,4.296931322,,2.310935905,3.801813716,34.52001019,8.919025963,4.194066153,35.17799435
1070,서울특별시 서대문구 연희로32길 48,서대문구,126.9391726,37.5764491,1.285683639,2.08894446,,,,31.16077067,1.091140014,4.766967669,20.86370437
1071,서울특별시 서대문구 연희로32길 20,서대문구,126.9362953,37.5754721,1.213099578,2.454411041,,,,43.6030956,,3.427085262,25.30104307
1072,서울특별시 서대문구 연희로 38-20,서대문구,126.9295194,37.5615291,,3.896637387,8.233890081,2.499315039,5.034059268,163.2025325,5.570121044,2.342085433,17.2179766
1073,서울특별시 서대문구 연희로 377,서대문구,126.938788,37.5905613,1.112999698,4.568508514,,1.912713607,4.927941239,48.98056856,9.427178688,4.657190915,38.07610015
1074,서울특별시 서대문구 수색로6길 43,서대문구,126.9126716,37.5719992,,8.277701359,1.889538174,,6.55654433,83.21176802,12.63381557,5.411159032,97.33679873
1075,서울특별시 서대문구 수색로 154,서대문구,126.9040715,37.5765928,,5.558713168,,4.373309221,1.830375341,68.67369117,6.831391375,4.963194291,64.97903366
1076,서울특별시 서대문구 수색로 147-1,서대문구,126.904045,37.575195,,6.140649237,,3.923210706,1.427517159,69.03787634,7.296851422,5.021112087,71.8101882
1077,서울특별시 서대문구 수색로 100,서대문구,126.9109013,37.572773,,8.498743666,1.671244294,1.076239636,4.148663875,81.87361063,12.58214802,6.125866343,99.44644233
1078,서울특별시 서대문구 세무서길 106-12,서대문구,126.948372,37.5921958,,7.367643845,2.405335187,1.880898562,5.460334269,54.72329603,11.87566704,3.266452794,55.67363331
1079,서울특별시 서대문구 세무서2길 64,서대문구,126.9491411,37.5892439,,6.269109598,1.33429483,3.317875954,3.564228592,45.90723876,14.3150979,2.210000127,51.99794954
1080,서울특별시 서대문구 세검정로3길 63,서대문구,126.9466544,37.5935653,,7.99441521,3.475523252,1.723431512,6.416083007,59.88385322,11.85776138,2.779153896,58.49935531
1081,서울특별시 서대문구 세검정로1길 95,서대문구,126.9455393,37.5954557,,7.391516925,4.485559421,1.317922427,5.997587444,60.98689876,10.94275464,2.537247338,57.49697959
1082,서울특별시 서대문구 세검정로1길 35,서대문구,126.943037,37.5932796,,7.121601289,1.897976825,1.92634111,7.111387498,60.81206812,12.59968345,2.791816878,53.80493303
1083,서울특별시 서대문구 세검정로 134,서대문구,126.9523764,37.5951028,,12.41720213,5.047721686,,7.784062664,105.198754,17.67408949,7.449673473,75.4957369
1084,서울특별시 서대문구 세검정로 134,서대문구,126.9523764,37.5951028,,12.41720213,5.047721686,,7.784062664,105.198754,17.67408949,7.449673473,75.4957369
1085,서울특별시 서대문구 서소문로 43-8,서대문구,127.0499952,37.4997285,,6.169887039,4.47024854,1.855596632,,196.8639072,5.972434025,7.232776903,53.62413818
1086,서울특별시 서대문구 서소문로 27,서대문구,126.9651045,37.5604168,,8.656268489,7.075533096,10.04377539,2.076590086,136.4996877,4.227092216,7.459515222,50.58525512
1087,서울특별시 서대문구 북아현로1길 50,서대문구,126.9560004,37.56190913,,10.34131187,3.947723994,5.522186707,1.73428329,89.74511341,5.688428885,8.666000905,68.39768014
1088,서울특별시 서대문구 북아현로1길 17,서대문구,126.9549743,37.55829857,,11.71692512,4.616926313,7.760033683,5.585185089,97.09757558,7.628707223,9.071618876,78.72739974
1089,서울특별시 서대문구 문화촌길 6-24,서대문구,126.9494989,37.592258,,6.705956906,2.334291166,1.643565213,4.904084696,51.38748257,10.8063161,4.812092549,52.3571434
1090,서울특별시 서대문구 모래내로 430,서대문구,126.9494371,37.5887167,,5.93412731,1.232666173,3.429869085,3.281352208,44.8219126,14.28410355,2.031721157,49.75786205
1091,서울특별시 서대문구 모래내로 411,서대문구,126.9403932,37.58267368,2.398193732,4.102365227,,2.45777577,1.048031275,48.54033757,8.633341377,6.764265015,32.83947869
1092,서울특별시 서대문구 모래내로 309,서대문구,126.9316681,37.579183,1.849995359,4.356624702,,,1.257141107,73.40686147,3.988527752,5.507605516,35.60785197
1093,서울특별시 서대문구 모래내로 151,서대문구,126.9178155,37.56989002,,3.663416703,1.538935129,,6.729364373,85.58701021,12.47907887,5.36688143,73.24593108
1094,서울특별시 서대문구 동교로 291,서대문구,126.927128,37.5652014,,2.33131451,4.07752297,1.027786442,6.41552196,130.0598004,5.391298773,3.762134195,18.69742439
1095,서울특별시 서대문구 독립문로8길 54,서대문구,126.958455,37.5676522,,8.122450412,4.951671015,3.813014585,2.349156974,84.74463398,4.418108834,7.87641026,56.9142196
1096,서울특별시 서대문구 독립문로14길 74,서대문구,126.9598553,37.5663309,,8.90789285,5.266490646,5.305309191,1.934531987,104.4650492,4.188229129,9.292452965,58.74752474
1097,서울특별시 서대문구 독립문로14길 33,서대문구,126.9613516,37.5662487,,9.484782384,5.75014407,5.705409262,1.938019292,106.6325709,5.088001144,9.128352552,57.72420539
1098,서울특별시 서대문구 독립문로 10,서대문구,126.9584462,37.5703141,,6.494642584,4.91137095,2.995584918,4.206459826,75.32175441,4.490394108,6.547576573,46.23208743
1099,서울특별시 서대문구 독립문공원길 17,서대문구,126.9548958,37.5725382,,9.92146805,12.51877724,6.636595453,4.094586845,107.8714076,5.932102199,6.711260822,65.73440262
1100,서울특별시 서대문구 독립문공원길 17,서대문구,126.9567073,37.5720665,,9.92146805,12.51877724,6.636595453,4.094586845,107.8714076,5.932102199,6.711260822,65.73440262
1101,서울특별시 서대문구 거북골로18가길 23,서대문구,126.912154,37.5773849,,7.341027672,,2.379738559,4.819335653,95.86328577,12.61544789,5.636008146,106.5093747
1102,서울특별시 서대문구 거북골로14길 32,서대문구,126.9141298,37.5757029,,6.510157182,1.04123625,,4.697905911,94.70557026,11.75202483,5.668252086,106.7783138
1103,서울특별시 서대문구 거북골로 84,서대문구,126.918137,37.576911,,6.436388583,,,4.889527556,106.5222763,14.69834361,4.572820795,100.5846677
1104,서울특별시 서대문구 거북골로 154,서대문구,126.9121106,37.5768267,,13.85550316,,4.420626569,10.0453775,194.0782811,23.95505466,11.37998303,211.8209703
1105,서울특별시 서대문구 거북골로 154,서대문구,126.9131574,37.5765711,,13.85550316,,4.420626569,10.0453775,194.0782811,23.95505466,11.37998303,211.8209703
1106,서울특별시 서대문구 거북골로 120,서대문구,126.9156652,37.5759769,,6.092261029,,,5.003844018,97.61811507,13.24256696,4.703282704,108.3002187
1107,서울특별시 서대문구 거북골로 100,서대문구,126.9162819,37.5755277,,5.996612381,,,5.422771969,97.64402484,12.51571145,4.621470226,106.3333421
1108,서울특별시 서대문구 가재울미래로 2,서대문구,126.9226559,37.5738971,,3.442304534,,,5.918597759,92.31752028,8.862929223,2.7173826,69.34334248
1109,서울특별시 서대문구 가재울로 45,서대문구,126.9195759,37.5747049,,10.3638703,,,11.94381977,193.9091815,23.19070991,8.482307624,175.2799576
1110,서울특별시 서대문구 가재울로 45,서대문구,126.920496,37.5747183,,10.3638703,,,11.94381977,193.9091815,23.19070991,8.482307624,175.2799576
1111,서울특별시 마포구 희우정로 77,마포구,126.9033685,37.55208703,,2.823403732,,2.397338006,5.539900093,77.21047002,2.730848178,,48.99881768
1112,서울특별시 마포구 토정로32길 11,마포구,126.9413292,37.5394266,,5.471912251,5.578563808,3.104220966,5.007304506,74.27817721,7.991187149,2.096295749,47.48861912
1113,서울특별시 마포구 토정로31길 24,마포구,126.943228,37.54166387,,7.561938632,6.976297452,6.300164092,7.111166895,104.1379412,11.63571941,3.701040581,63.65443003
1114,서울특별시 마포구 토정로31길 23,마포구,126.9413984,37.543435,,6.827295887,8.94362635,6.643100827,5.898751188,108.58757,11.14814102,6.569287093,61.88783526
1115,서울특별시 마포구 토정로 242,마포구,126.9370025,37.5430889,,4.783208779,7.418884308,4.222828738,3.896690151,82.39824423,6.414685297,4.510129517,52.11240042
1116,서울특별시 마포구 토정로 167,마포구,126.9302387,37.5462183,,3.646206662,3.003526971,4.360718901,2.099196724,87.15864007,1.537767284,4.346078489,49.91089501
1117,서울특별시 마포구 토정로 158,마포구,126.9281273,37.5448541,,3.092180246,1.758233329,3.827437979,1.521844977,73.71747132,1.175667635,2.951183557,41.47134142
1118,서울특별시 마포구 토정로 11,마포구,126.9121748,37.54590075,,1.184956939,1.718936642,4.651349613,3.60271817,91.17242266,2.231029174,2.39433081,22.23517371
1119,서울특별시 마포구 큰우물로 28,마포구,126.9413984,37.543435,,6.827295887,8.94362635,6.643100827,5.898751188,108.58757,11.14814102,6.569287093,61.88783526
1120,서울특별시 마포구 창전로2길 10,마포구,126.9335887,37.5481848,,5.378462201,6.895844747,6.008968596,2.833701637,110.812064,5.104128487,6.511598243,56.40677481
1121,서울특별시 마포구 창전로 45,마포구,126.9318242,37.5465994,,3.739763796,4.530950516,4.995607949,2.82848605,93.51503054,1.95297107,6.149121567,52.78137635
1122,서울특별시 마포구 창전로 26,마포구,126.931681,37.5440956,,3.317993933,4.527042093,4.007061347,2.694556283,69.77970209,1.73895181,4.287866432,46.9890694
1123,서울특별시 마포구 월드컵북로5나길 18,마포구,126.9167558,37.5574299,1.127366855,6.589302586,2.454360764,5.495854562,5.730771587,168.5237136,11.53888469,4.316392332,36.10330149
1124,서울특별시 마포구 월드컵북로47길 8,마포구,126.8933187,37.5753148,,6.957164978,,2.551926411,1.168364006,79.91616065,9.504577245,2.474045068,47.12280087
1125,서울특별시 마포구 월드컵북로47길 46,마포구,126.8915091,37.5749496,,3.45321554,,2.202013822,1.066063634,78.74120168,7.049915296,1.740067322,47.18934575
1126,서울특별시 마포구 월드컵북로43길 11,마포구,126.8968328,37.5740878,,3.09790381,,3.757842187,1.012570741,67.87023012,6.001514289,2.48440453,47.81533297
1127,서울특별시 마포구 월드컵북로42가길 11,마포구,126.896649,37.575112,,3.09446987,,3.539400554,1.146056951,71.63873192,6.026292801,2.509416925,48.25541116
1128,서울특별시 마포구 월드컵북로38길 54,마포구,126.9045765,37.5726291,,6.854551875,1.217928408,3.546219765,2.01932116,71.80606129,8.451766748,5.934327077,77.34348286
1129,서울특별시 마포구 월드컵북로38가길 20,마포구,126.905875,37.5706353,1.039220646,8.276324711,1.700561661,4.010006673,3.35551644,74.16378835,9.749470039,6.508295709,79.43712415
1130,서울특별시 마포구 월드컵북로30길 9-22,마포구,126.908252,37.5693576,1.270827955,7.876151184,2.977896187,2.494974849,2.909821825,83.85341235,10.60887591,6.823886798,79.48805472
1131,서울특별시 마포구 월드컵북로 502-7,마포구,126.8798182,37.5869909,,4.041915281,,,,28.47432402,5.111699447,,23.06268203
1132,서울특별시 마포구 월드컵북로 502-37,마포구,126.882139,37.587704,,3.561091527,,,,28.95308299,4.635353855,,23.84707804
1133,서울특별시 마포구 월드컵북로 502-36,마포구,126.881979,37.5861713,,4.876150913,,,,36.88209376,6.214321142,1.074041143,30.94965046
1134,서울특별시 마포구 월드컵북로 501,마포구,126.8781709,37.5847997,,4.344610026,,,,30.16156451,6.018072736,,24.33521813
1135,서울특별시 마포구 월드컵북로 260,마포구,126.9028201,37.5684652,1.157127711,6.922109984,1.344816017,4.725549003,1.758968296,71.67170839,7.899969284,5.2142211,59.86113385
1136,서울특별시 마포구 월드컵북로 216,마포구,126.9053595,37.5697756,1.130060547,8.0313741,1.739848018,4.165109616,3.343065043,76.43540568,9.597252733,6.298906379,75.3328587
1137,서울특별시 마포구 월드컵로42길 12,마포구,126.8829174,37.5776205,,4.460743088,,,,56.89746907,8.07084216,2.280794804,38.80653684
1138,서울특별시 마포구 월드컵로3길 14,마포구,126.912344,37.5510349,,3.191116508,3.329886667,8.281962507,7.130825245,162.1023264,5.69504727,2.637578058,44.48113281
1139,서울특별시 마포구 월드컵로1길 14,마포구,126.9119634,37.55000852,,2.560402798,3.063774962,7.858948368,6.678439182,149.2536447,4.827016303,1.984082968,41.19594505
1140,서울특별시 마포구 월드컵로 207,마포구,126.9014624,37.5643113,1.464470377,8.657295631,1.086942131,4.674765764,3.602541534,76.32831442,7.123763989,2.633778205,57.67047696
1141,서울특별시 마포구 연남로 52,마포구,126.9201576,37.5648197,,3.543603395,2.376102879,1.069990545,5.22892174,121.2017517,8.746154561,6.400185921,33.93052481
1142,서울특별시 마포구 양화로 72,마포구,126.9167103,37.5507398,,3.862563903,9.64552845,8.850359474,7.368282467,187.588886,6.168133283,2.625425746,31.87260217
1143,서울특별시 마포구 양화로 45,마포구,126.9139379,37.5513225,,3.125005992,5.412105453,9.131626324,7.979549797,176.1087802,6.44617784,2.79797415,40.38238527
1144,서울특별시 마포구 신촌로 160,마포구,126.9432576,37.55629991,,10.74272024,7.980884726,4.852019104,1.409549267,149.9218426,9.405201112,5.193363405,36.0713924
1145,서울특별시 마포구 신촌로 150,마포구,126.9421274,37.55625873,,10.50240331,8.064367103,4.89099259,1.324073529,157.6571234,9.791950037,5.280793223,30.89833011
1146,서울특별시 마포구 신수로3길 19,마포구,126.9326689,37.5426551,,2.980671173,4.668226877,2.66475116,2.510489285,61.86444246,3.498097075,3.578481303,46.70367666
1147,서울특별시 마포구 신수로 81,마포구,126.934029,37.5487707,,5.482818685,7.03068559,5.479169666,2.523843328,117.7091262,6.259678755,6.813318188,55.30653614
1148,서울특별시 마포구 신수로 15,마포구,126.9336392,37.5433077,,3.234562414,5.469890374,2.992963378,3.46532243,67.55273843,3.972286163,4.312204291,51.40725156
1149,서울특별시 마포구 신수로 105,마포구,126.9355656,37.5512309,,6.779268463,8.258316648,5.509749523,2.434399096,140.2243041,6.98546025,6.89781736,47.84103458
1150,서울특별시 마포구 숭문길 98,마포구,126.9466125,37.55027258,,8.697593018,7.056732005,6.529992878,5.081291933,129.2680368,14.1760365,9.481272229,73.06025534
1151,서울특별시 마포구 숭문길 58,마포구,126.9467985,37.5489719,,8.59824073,7.004597421,6.719977638,6.109431443,119.5839671,14.37676955,9.539662171,77.15317668
1152,서울특별시 마포구 숭문길 106,마포구,126.9475627,37.5514198,,10.59334495,7.676421017,7.364678758,5.627302962,125.5641153,13.35245407,8.575091496,74.63907767
1153,서울특별시 마포구 성암로7길 3,마포구,126.9083577,37.5705091,1.093719034,8.309197889,2.354641841,3.385364962,3.037700513,79.72886705,10.93019628,6.852508504,83.26889842
1154,서울특별시 마포구 성암로11길 60,마포구,126.9020362,37.5740861,,6.673049559,,4.579780072,1.162321238,63.60137752,6.752723428,4.268051039,61.99919117
1155,서울특별시 마포구 성암로 91,마포구,126.9068961,37.5711515,1.001127474,8.059195042,1.782055807,3.721016041,2.5432443,77.09200546,9.819524583,6.68199351,83.20453833
1156,서울특별시 마포구 성암로 41,마포구,126.9117669,37.5688306,1.293420549,8.514456971,5.929742191,1.047919927,4.727004156,87.89854509,11.96548993,7.587364249,77.17157553
1157,서울특별시 마포구 서강로9길 45,마포구,126.9309792,37.5533735,,6.231176212,6.877881202,5.616207915,3.574645432,160.427776,5.047887511,3.896599873,37.05209757
1158,서울특별시 마포구 서강로9길 19,마포구,126.932068,37.5528146,,6.039882144,7.63250269,4.80336628,3.419004275,156.0698578,4.350277006,4.408137409,40.91602807
1159,서울특별시 마포구 서강로 95,마포구,126.9306956,37.5509952,,6.599630791,5.053037757,5.790484225,3.730902325,142.3124032,4.767869378,4.391636004,46.98059994
1160,서울특별시 마포구 서강로 83,마포구,126.9318441,37.5507951,,6.579262873,6.161547459,6.628420383,3.543574595,144.9185646,3.996378086,4.956686749,48.06497332
1161,서울특별시 마포구 서강대길 40,마포구,126.9410747,37.5492559,,7.649684357,9.761341976,5.856213376,3.397372861,133.8680309,12.53971292,10.0295381,60.31590993
1162,서울특별시 마포구 새창로8길 72,마포구,126.9508751,37.5377686,,15.8885297,5.376771732,10.55335343,13.67142332,155.7003197,34.53081571,4.25084028,138.6273941
1163,서울특별시 마포구 새창로8길 72,마포구,126.9509486,37.5367386,,15.8885297,5.376771732,10.55335343,13.67142332,155.7003197,34.53081571,4.25084028,138.6273941
1164,서울특별시 마포구 새창로6다길 22,마포구,126.9539119,37.5402834,,8.390754822,3.212823649,6.900602331,8.280677164,92.10495764,19.25186988,3.517604276,87.04764988
1165,서울특별시 마포구 새창로 52,마포구,126.9528767,37.5393237,,8.571743824,3.15646516,6.494089458,8.056276048,90.17012239,19.89019604,3.513232003,83.19310581
1166,서울특별시 마포구 상암산로1길 92,마포구,126.8812087,37.5819338,,5.827820752,,,,49.40925888,10.71950395,1.552906321,35.16314412
1167,서울특별시 마포구 상암산로1길 57,마포구,126.8842686,37.5798306,,5.196226689,,,,72.58155665,8.918953245,3.31388691,47.57069979
1168,서울특별시 마포구 상암산로1길 52,마포구,126.8852677,37.5806443,,5.066547845,,,1.102526388,77.51638235,8.490676445,3.736292481,50.56357892
1169,서울특별시 마포구 상암산로1길 24,마포구,127.0484681,37.5163114,,4.984930353,7.464214453,6.428608906,,119.8786363,6.210424415,4.124566056,35.21145083
1170,서울특별시 마포구 삼개로 38,마포구,126.9473837,37.5369085,,6.827310986,2.552836594,4.209437312,4.52239429,69.32129815,13.19617865,1.42247139,56.12633865
1171,서울특별시 마포구 백범로37길 6,마포구,126.9560689,37.5422845,,8.644335757,3.964796378,6.703100685,7.530610671,81.56825277,15.65591388,4.442087906,86.48534052
1172,서울특별시 마포구 백범로37길 12,마포구,126.9558671,37.5434094,,8.574316107,3.845720027,6.693403305,7.739207678,81.3156153,14.71042161,3.54053209,86.67856052
1173,서울특별시 마포구 백범로31길 8,마포구,126.9492355,37.5451058,,7.805283815,5.979824063,8.443126188,9.477129667,114.6228394,15.54905763,7.023470826,85.27667801
1174,서울특별시 마포구 백범로31길 7,마포구,126.94684,37.5451652,,8.892870332,6.983436256,7.88954903,9.080469918,121.0780314,16.37171789,7.721280591,76.08404288
1175,서울특별시 마포구 백범로 82,마포구,126.9406061,37.5479468,,6.90104213,9.879078763,5.785523879,4.240876795,127.1338403,12.25496174,9.725218393,61.59047045
1176,서울특별시 마포구 백범로 230,마포구,126.9559987,37.5411796,,9.466142833,3.995103226,6.590854964,7.284205001,83.99102726,16.91157724,3.405842802,88.58224037
1177,서울특별시 마포구 백범로 205,마포구,126.9541219,37.543383,,8.666109686,2.923808037,7.715076425,8.941834869,87.83465498,15.92132306,2.863405329,90.30861616
1178,서울특별시 마포구 백범로 199,마포구,126.9528726,37.5435044,,8.59235143,3.733669957,8.539104333,9.664451175,92.69688701,16.90347949,3.28743966,90.72263901
1179,서울특별시 마포구 백범로 152,마포구,126.9479695,37.54487054,,8.785861522,6.532081691,8.330114315,9.062225266,117.5204079,16.39580071,7.14866882,78.73253882
1180,서울특별시 마포구 방울내로 31,마포구,126.898736,37.5586582,1.027563055,6.361326044,,1.495802051,4.655850833,58.47234232,2.995655034,1.071656614,45.84844679
1181,서울특별시 마포구 모래내로9길 6,마포구,126.9145216,37.5676304,1.282085276,7.983320894,3.350543798,,5.294469835,90.57645648,11.45883235,7.351321683,58.71474736
1182,서울특별시 마포구 망원로2길 103,마포구,126.90486,37.5534385,,5.30597549,,3.850657523,6.757813653,98.13748735,3.319481396,,60.70802667
1183,서울특별시 마포구 망원로1길 27,마포구,126.8994031,37.557296,1.004112699,5.556422685,,2.335473195,4.709327445,60.31641907,3.169857564,1.031034474,50.01811686
